,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,サトノクリエション,セ5,55,笠野雄大,1:43.6,,26.3,9,519(+5),[地] 山下貴之
1,2,6,10,アドミラルティ,牡6,55,藤江渉,1:43.7,3/4,46.6,13,451(-2),[地] 水野貴史
2,3,8,14,キタサンコンサート,牡7,55,森泰斗,1:43.8,1/2,3.8,2,519(+2),[地] 佐藤賢二
3,4,6,9,タイセイブラスト,牡6,57,町田直希,1:43.8,ハナ,2.8,1,535(0),[地] 山田信大
4,5,4,5,ビレッジゴールド,牡6,55,本田正重,1:44.5,3,13.1,5,489(+14),[地] 新井清重
5,6,5,8,キャッスルクラウン,牡5,57,和田譲治,1:44.6,3/4,23.2,7,464(+4),[地] 渋谷信博
6,7,3,3,エニークラップス,牡5,57,石崎駿,1:44.7,クビ,6.2,3,475(-6),[地] 出川克己
7,8,3,4,ギンザマトリックス,牡6,55,山崎誠士,1:44.9,1,35.2,10,444(-8),[地] 山崎尋美
8,9,7,12,キングスベンチ,牡6,57,庄司大輔,1:44.9,クビ,39.5,11,545(+12),[地] 坂本昇
9,10,2,2,キングスガイ,牡4,57,矢野貴之,1:45.0,1/2,8.1,4,478(+4),[地] 玉井昇
10,11,4,6,クインザヒーロー,牡6,57,張田昂,1:45.1,クビ,44.8,12,468(-2),[地] 新井清重
11,12,5,7,ファイアフォンテン,牡7,57,高橋利幸,1:45.5,2,17.1,6,481(+7),[地] 玉井昇
12,13,1,1,タッチライフ,牝5,55,柏木健宏,1:45.5,ハナ,24.8,8,468(+4),[地] 岡田一男
13,14,8,13,キングルアウ,牡7,57,保園翔也,1:46.5,5,172.8,14,500(+2),[地] 山越光
