,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,ローレルアンジュ,牝7,55,的場文男,2:15.0,,---,8,486(-2),[地] 新井清重
1,2,2,2,レマーズガール,牝6,56,武豊,2:15.1,1/2,---,2,477(+5),[西] 湯浅三郎
2,3,6,8,レイナワルツ,牝6,55,兒島真二,2:15.1,アタマ,---,5,513(-8),[地] 瀬戸口悟
3,4,8,12,グラッブユアハート,牝6,55,安藤勝己,2:15.4,1.1/2,---,1,471(0),[東] 畠山吉宏
4,5,4,4,ジーナフォンテン,牝8,56,佐藤隆,2:15.8,2,---,6,492(-2),[地] 熊坂光広
5,6,5,7,テンセイフジ,牝4,54,酒井忍,2:15.9,1/2,---,7,450(-3),[地] 八木正雄
6,7,6,9,ベルモントパティ,牝6,55,御神本訓,2:15.9,クビ,---,13,464(-5),[地] 高橋三郎
7,8,7,10,ショウナンシャトー,牝7,55,江川伸幸,2:16.1,3/4,---,9,460(-5),[地] 渡辺薫
8,9,8,13,クインオブクイン,牝4,54,浜口楠彦,2:16.2,1/2,---,10,392(-3),[地] 松原義夫
9,10,5,6,セイエイシェーン,牝6,55,今野忠成,2:17.0,4,---,11,460(+5),[地] 上杉昌宏
10,11,4,5,ジェダイト,牝4,54,内田博幸,2:17.1,1/2,---,4,482(+6),[西] 池江泰郎
11,12,1,1,ライラプス,牝4,54,松永幹夫,2:17.2,1/2,---,3,458(+4),[西] 松田国英
12,13,3,3,ナムラローレライ,牝4,54,尾崎章生,2:18.0,4,---,12,446(-2),[地] 植松則幸
