,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,サイバーシチー,牡5,57,横山賀一,1:48.2,,9.1,4,490(-4),[東] 戸田博文
1,2,4,4,ハードクリスタル,牡3,54,横山典弘,1:48.4,1.1/2,3.3,2,482(+10),[西] 作田誠二
2,3,6,7,フィールドガイア,牝3,52,小林徹弥,1:48.7,2,15.9,6,476(0),[西] 野村彰彦
3,4,6,6,グラスリアルパワー,牡3,54,加藤和宏,1:48.8,クビ,8.6,3,502(+8),[東] 中野渡清
4,5,7,9,エイシンツヨシオー,牡4,57,松永幹夫,1:49.1,2,2.0,1,446(-4),[西] 坂口正則
5,6,7,8,ヤサカシーズン,牝5,55,小野次郎,1:49.2,クビ,31.7,7,492(+14),[東] 中野隆良
6,7,8,11,ヴァルパナイト,牡4,57,武士沢友,1:49.4,1.1/2,48.2,8,546(-10),[東] 本間忍
7,8,8,10,ピサノマイセン,牝4,52,北村浩平,1:50.2,5,184.8,11,494(-4),[西] 田所秀孝
8,9,2,2,クラトップオー,牡3,54,佐々木国,1:50.7,3,64.0,9,476(0),[地] 柳沢好美
9,10,5,5,フォーティスズカ,牡3,54,芹沢純一,1:51.4,4,13.7,5,436(+2),[西] 橋田満
10,11,3,3,トワノトピックス,牝3,52,木幡初広,1:51.4,クビ,68.1,10,474(+2),[東] 谷原義明
