,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,オウロプレット,牡4,57,蛯名正義,1:37.6,,6.4,4,486(+4),[東] 久保田貴
1,2,3,5,アイノレグルス,牡5,57,勝浦正樹,1:37.6,アタマ,22.9,6,460(-2),[西] 藤沢則雄
2,3,5,10,ジョーメテオ,牡4,57,田中勝春,1:37.7,クビ,5.5,3,502(-12),[西] 柴田光陽
3,4,6,12,アンヴェイル,牡5,57,松岡正海,1:37.8,1/2,5.3,2,508(-4),[東] 大竹正博
4,5,3,6,ジェンティリティー,セ5,54,丸山元気,1:38.1,2,101.6,13,518(-18),[西] 中竹和也
5,6,5,9,ランフォルセ,牡4,57,藤田伸二,1:38.3,1.1/4,2.6,1,472(0),[東] 萩原清
6,7,4,7,サクラマジェスティ,牡7,57,田中博康,1:38.4,クビ,57.7,11,488(0),[東] 田中清隆
7,8,1,1,キャプテンルビー,牡5,57,村田一誠,1:38.7,2,45.9,9,480(0),[東] 佐々木亜
8,9,4,8,アドマイヤマントル,牡7,54,伊藤工真,1:38.8,クビ,46.7,10,514(-2),[東] 古賀史生
9,10,1,2,ナリタベガ,牡7,57,柴山雄一,1:38.8,クビ,263.5,16,508(-8),[西] 藤沢則雄
10,11,2,3,テンザンモビール,牡7,57,吉田隼人,1:38.9,3/4,106.0,14,500(+4),[西] 矢作芳人
11,12,6,11,エイダイハリケーン,牡4,57,江田照男,1:39.2,1.3/4,136.0,15,460(-5),[東] 武市康男
12,13,8,16,リアルヴィクトリー,牡5,57,北村宏司,1:39.4,1,58.2,12,484(+10),[西] 浅見秀一
13,14,8,15,オールフォーミー,牝5,55,デムーロ,1:39.4,アタマ,8.3,5,474(+4),[東] 勢司和浩
14,15,7,14,シルクプレスト,セ6,57,大野拓弥,1:40.0,3.1/2,23.5,7,516(-4),[東] 星野忍
15,16,2,4,トーセンマンボ,牡7,57,西田雄一,1:41.0,6,32.9,8,544(+2),[東] 保田一隆
