,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,サクラメガワンダー,牡4,56,ペリエ,1:45.3,,1.4,1,484(0),[西] 友道康夫
1,2,5,9,ブラックカフェ,牡7,55,武幸四郎,1:45.5,1.1/2,83.6,12,492(+8),[東] 小島太
2,3,7,13,メテオバースト,牡6,55,岩田康誠,1:45.6,1/2,33.2,7,490(0),[東] 萩原清
3,4,2,4,ホッコーソレソレー,牡5,57,渡辺薫彦,1:45.6,アタマ,7.1,2,466(-4),[西] 浜田光正
4,5,8,15,アップドラフト,牡5,56,川田将雅,1:45.7,クビ,12.9,3,514(-4),[西] 安田隆行
5,6,4,7,インセンティブガイ,牡6,56,小牧太,1:45.7,ハナ,20.4,5,472(+2),[西] 角居勝彦
6,7,1,2,マチカネオーラ,牡5,56,福永祐一,1:45.7,アタマ,20.2,4,476(+12),[西] 庄野靖志
7,8,4,8,ミュージックホーク,牡6,56,和田竜二,1:46.1,2.1/2,119.8,14,478(+2),[西] 中竹和也
8,9,7,14,ステキシンスケクン,牡4,56,池添謙一,1:46.1,アタマ,38.6,9,466(+10),[西] 森秀行
9,10,8,17,ホーマンアピール,牡7,55,橋本美純,1:46.2,クビ,456.7,17,470(+4),[西] 安田隆行
10,11,6,12,マヤノグレイシー,牡8,55,長谷川浩,1:46.3,3/4,49.1,10,488(+8),[西] 坂口正大
11,12,3,6,マイネルハーティー,牡5,55,角田晃一,1:46.3,ハナ,36.9,8,508(+14),[西] 中村均
12,13,5,10,スターイレブン,セ7,55,鮫島良太,1:46.4,3/4,71.4,11,488(+6),[西] 松元茂樹
13,14,8,16,ホオキパウェーブ,牡6,57,武豊,1:46.5,1/2,24.8,6,500(+10),[東] 二ノ宮敬
14,15,6,11,ヤマトマリオン,牝4,53,藤岡佑介,1:46.5,ハナ,184.2,15,474(+10),[西] 安達昭夫
15,16,1,1,デンシャミチ,牡4,55,幸英明,1:46.9,2.1/2,85.0,13,474(-4),[西] 田中章博
16,17,3,5,メジロマイヤー,牡8,57,川島信二,1:47.7,5,214.5,16,494(+18),[西] 田島良保
