,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,マキバスナイパー,牡5,57,左海誠二,1:51.3,,---,2,499(+4),[地] 北川亮
1,2,3,4,ミナミノウルフ,牡6,55,石崎隆之,1:51.6,1.1/2,---,1,539(-6),[地] 佐藤賢二
2,3,5,7,カタマルエース,牡6,55,湯浅淳一,1:51.6,ハナ,---,7,441(0),[地] 北川亮
3,4,8,14,ミナミノテスコ,牡7,57,田部和広,1:51.8,1,---,5,495(+2),[地] 後藤稔
4,5,7,12,ユウコーパンチ,牡6,55,佐藤隆,1:52.3,2.1/2,---,3,479(+5),[地] 吉田馨
5,6,6,9,オンワードアイガー,牡8,55,野口正宏,1:53.2,4,---,9,462(+4),[地] 宮下雅身
6,7,4,5,エーピービクトリー,牡8,55,野崎武司,1:53.4,1,---,12,448(-8),[地] 三橋三吉
7,8,5,8,クライムオンコース,牡6,53,小国博行,1:54.0,3,---,8,486(+20),[地] 大久保福
8,9,6,10,セツザンオー,牡9,54,桑島孝春,1:54.4,2,---,13,485(-1),[地] 鈴木茂樹
9,10,8,13,ケーエフマイスター,牡7,55,鈴木久美,1:55.2,4,---,14,424(-3),[地] 函館一昭
10,11,3,3,ロマンスゴッテス,牝8,55,今野忠成,1:55.5,1.1/2,---,6,479(+1),[地] 内田勝義
11,12,2,2,マロンアニーモ,牡9,56,前野幸一,1:55.8,1.1/2,---,10,479(-1),[地] 冨田藤男
12,13,4,6,センゴクライナー,牡7,53,秋田実,1:56.6,4,---,11,469(+6),[地] 佐藤賢二
13,14,7,11,エイコーブルボン,牡6,57,森下博,1:59.7,大,---,4,483(-1),[地] 斉藤速人
