,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ドリームキング,牡4,56,真島大輔,1:37.1,,3.1,1,513(+7),[地] 佐々木仁
1,2,6,7,スピーティーズ,牝4,54,和田譲治,1:37.3,1,14.7,6,441(0),[地] 水野貴史
2,3,7,9,ポインテッドラン,牝5,54,左海誠二,1:37.4,クビ,9.8,4,472(0),[地] 小久保智
3,4,5,5,ビエンコビアンコ,牡3,55,矢野貴之,1:37.8,2,4.2,3,494(+8),[地] 鈴木義久
4,5,4,4,トーセンペンタゴン,牡5,56,保園翔也,1:37.8,クビ,3.3,2,490(-10),[地] 小久保智
5,6,7,10,セイントチャンス,牡8,56,本橋孝太,1:37.9,クビ,24.0,7,479(-3),[地] 張田京
6,7,1,1,ファインライナー,牡5,56,内田利雄,1:38.3,2,39.7,9,454(-3),[地] 岡田一男
7,8,2,2,オウケンゴールド,牡6,56,加藤和博,1:38.5,1,57.8,10,480(-1),[地] 冨田敏男
8,9,8,12,ドリームエルダー,牡6,56,本田正重,1:38.5,クビ,12.2,5,495(+3),[地] 飯田幸雄
9,10,3,3,グランドエンジェル,牝6,54,山崎誠士,1:39.1,3,25.0,8,465(+2),[地] 佐々木仁
10,11,8,11,ゴールドスガ,牡9,56,町田直希,1:39.8,3,155.4,12,478(+1),[地] 秋山重美
11,12,5,6,クレバーペガサス,牡8,56,吉本隆記,1:40.0,1,71.9,11,485(-5),[地] 冨田敏男
