,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,サンオーロラ,牡3,56,宮川実,1:25.2,,1.7,1,516(+2),[地] 打越勇児
1,2,3,3,シンボリメルケル,牝3,54,妹尾浩一,1:27.2,大,71.2,9,480(+7),[地] 細川忠義
2,3,7,9,バトルキャンデー,牝3,51,中越琉世,1:27.3,1/2,96.3,11,438(-1),[地] 国沢輝幸
3,4,6,7,ウィンチケット,牡3,56,藤原良一,1:27.8,2.1/2,10.9,5,469(+1),[地] 別府真司
4,5,8,12,ウインスパークル,牡3,56,石本純也,1:27.9,1/2,7.3,3,499(+11),[地] 田中伸一
5,6,2,2,オールラウンド,牡5,56,西森将司,1:28.1,3/4,36.7,7,493(+9),[地] 別府真司
6,7,5,5,ロンシャンドリーム,牡3,56,嬉勝則,1:28.7,3,77.4,10,449(+12),[地] 田中譲二
7,8,7,10,ユキノヴィクトリー,牡3,56,岡村卓弥,1:28.7,ハナ,26.0,6,482(+7),[地] 雑賀正光
8,9,8,11,ヤマニンアルルカン,牡3,54,松木大地,1:28.9,3/4,127.2,12,522(+2),[地] 目迫大輔
9,10,4,4,ナイトタイム,牝3,54,永森大智,1:29.1,1,5.1,2,427(-4),[地] 雑賀正光
10,11,5,6,アルマゲドン,牡3,56,倉兼育康,1:29.2,1/2,67.2,8,523(0),[地] 別府真司
11,12,6,8,シュンアライブ,牡2,54,郷間勇太,1:30.2,5,7.5,4,463(+11),[地] 川野勇馬
