,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,マヤノライジン,牡9,54,藤岡佑介,1:49.1,,13.3,8,482(-4),[西] 梅内忍
1,2,5,6,キャプテンベガ,牡7,57,福永祐一,1:49.5,2.1/2,6.0,2,448(+4),[西] 松田博資
2,3,5,5,シェーンヴァルト,牡4,56,北村友一,1:49.7,1.1/4,3.3,1,474(+2),[西] 岡田稲男
3,4,8,12,ナイアガラ,牡7,52,石橋守,1:49.9,1,10.7,7,470(-4),[西] 池江泰郎
4,5,7,10,ミッキーパンプキン,牡4,54,岩田康誠,1:49.9,クビ,7.0,3,452(-4),[西] 清水出美
5,6,4,4,デストラメンテ,牡6,54,幸英明,1:50.0,クビ,9.6,5,460(+2),[東] 清水美波
6,7,3,3,タガノサイクロン,牡7,55,松山弘平,1:50.1,1/2,9.7,6,494(+4),[西] 池添兼雄
7,8,6,7,ニルヴァーナ,牡7,54,和田竜二,1:50.1,クビ,13.4,9,488(+6),[西] 池江泰郎
8,9,7,9,アグネストレジャー,牡8,52,国分恭介,1:50.3,1.1/4,115.0,12,504(-4),[西] 長浜博之
9,10,8,11,キングトップガン,牡7,52,熊沢重文,1:50.3,ハナ,43.7,11,496(+6),[西] 鮫島一歩
10,11,2,2,レッドアゲート,牝5,52,浜中俊,1:50.5,1.1/2,18.6,10,440(-6),[東] 高木登
11,12,1,1,アーリーロブスト,牡4,55,太宰啓介,1:50.5,ハナ,9.3,4,500(-8),[西] 本田優
