,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,コアレスハンター,牡4,53,宗形竹見,1:42.9,,---,2,484(+2),[地] 高橋三郎
1,2,6,6,アヅマビート,牡5,55,的場文男,1:43.4,2.1/2,---,1,502(+4),[地] 赤間清松
2,3,8,10,キャリースター,牡5,55,本田健一,1:44.2,4,---,11,437(+3),[地] 鶴田憲吉
3,4,5,5,アプログレース,牝5,53,佐藤正晃,1:44.5,1.1/2,---,8,425(-4),[地] 佐々木忠
4,5,2,2,シューワキング,牡5,55,立花伸,1:44.5,ハナ,---,4,433(-1),[地] 荒居貴美
5,6,1,1,ホウエイレディ,牝4,53,的場直之,1:44.5,ハナ,---,7,465(-2),[地] 寺田新太
6,7,3,3,ブラックフラワー,牝4,53,堀千亜樹,1:45.1,3,---,6,484(-3),[地] 飯野文明
7,8,4,4,オルトカナチャン,牝6,53,桑島孝春,1:45.3,1.1/2,---,10,445(0),[地] 佐藤寿
8,9,8,11,コウノハンター,セ5,55,武智政明,1:45.4,クビ,---,9,416(0),[地] 武智一夫
9,10,7,8,オーロラヒメ,牝6,53,達城龍次,1:46.1,4,---,3,518(+3),[地] 高岩隆
10,11,7,9,ハネダトクユー,牡4,55,石崎隆之,1:46.2,1/2,---,5,484(+12),[地] 菅原秀雄
