,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,タカラアジュディ,牡5,57,吉田稔,2:01.7,,7.1,2,498(+8),[地] 角田輝也
1,2,1,1,マヤノオスカー,牡6,57,吉原寛人,2:01.7,アタマ,11.9,4,453(-6),[地] 田嶋弘幸
2,3,2,2,ウイニングウインド,牡5,57,丸野勝虎,2:03.2,7,1.3,1,491(+1),[地] 原口次夫
3,4,6,8,モナクカバキチ,牡7,57,兒島真二,2:03.5,1.1/2,19.5,6,476(+6),[地] 錦見勇夫
4,5,8,12,ロンドンピストル,牝6,55,安部幸夫,2:03.7,1,26.9,8,461(-5),[地] 藤ヶ崎一
5,6,3,3,ケイアイダンシング,牡4,57,戸部尚実,2:05.0,6,12.6,5,462(-5),[地] 錦見勇夫
6,7,5,5,タイガーロータリー,牡6,57,向山牧,2:05.7,3,55.4,9,474(-12),[地] 川嶋弘吉
7,8,8,11,ブラックベス,牡9,57,大原浩司,2:06.2,2.1/2,293.6,12,484(+1),[地] 小森勝政
8,9,7,10,トーコーカント,牡6,57,下原理,2:06.7,2.1/2,11.1,3,492(-1),[地] 吉行龍穂
9,10,5,6,マジックスクエア,牡8,57,山本茜,2:08.0,6,136.3,10,494(-6),[地] 新山広道
10,11,6,7,ケイアイサウンド,牡8,57,島崎和也,2:10.0,大,159.1,11,483(-4),[地] 小森勝政
11,12,4,4,シアトルリーダー,牡7,57,岡部誠,2:16.5,大,26.2,7,488(-8),[地] 角田輝也
