,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,アイスボウル,牡3,56,吉井章,1:14.5,,5.6,3,472(0),[地] 松浦裕之
1,2,4,5,ロマンロケット,牝3,54,服部茂史,1:14.9,2,17.4,8,470(+3),[地] 橋本和馬
2,3,5,8,キラカイドウ,セ3,56,的場文男,1:15.7,4,5.3,2,422(-3),[地] 上杉昌宏
3,4,3,3,ココヒナショータ,牡3,56,石川駿介,1:15.8,1/2,40.2,12,490(+4),[地] 中道啓二
4,5,3,4,イッツバッド,牝3,54,達城龍次,1:15.9,1/2,8.2,4,428(+5),[地] 嶋田幸晴
5,6,6,10,キモンシャイン,牝3,54,和田譲治,1:16.1,1.1/4,72.4,13,437(+3),[地] 宗形竹見
6,7,8,13,カイジンビリーヴ,牡3,56,本橋孝太,1:16.3,1.1/4,9.8,7,516(-7),[地] 立花伸
7,8,7,11,ロヴィスイート,牝3,53,仲原大生,1:16.3,アタマ,34.1,10,398(+5),[地] 鷹見浩
8,9,1,1,ヴィエノワズリー,牝3,54,森泰斗,1:16.3,クビ,8.7,5,478(-1),[地] 月岡健二
9,10,7,12,フォルレイ,牝3,54,張田昂,1:16.4,クビ,110.7,14,458(+3),[地] 栗田裕光
10,11,6,9,ベットオール,牝3,54,笹川翼,1:16.4,クビ,9.5,6,410(-10),[地] 森下淳平
11,12,4,6,アウィウィリオ,牝3,54,有年淳,1:16.6,1.1/4,39.2,11,440(+2),[地] 吉井竜一
12,13,8,14,モンゲーサクラ,牝3,54,酒井忍,1:17.1,2.1/2,27.8,9,477(-6),[地] 上杉昌宏
13,14,5,7,トーセンアマンダ,牝3,54,西啓太,1:17.1,ハナ,4.0,1,479(-8),[地] 橋本和馬
