,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,グランシュヴァリエ,牡8,57,永森大智,2:42.2,,1.9,1,511(+3),[地] 雑賀正光
1,2,7,9,ビーボタンダッシュ,牡8,57,赤岡修次,2:43.9,8,6.8,3,508(+1),[地] 田中守
2,3,5,5,マウンテンダイヤ,牡5,57,中西達也,2:44.3,2,2.1,2,538(+5),[地] 炭田健二
3,4,2,2,ツルマルナルト,牡4,57,宮川実,2:44.4,1/2,46.9,6,513(-13),[地] 打越勇児
4,5,3,3,ウォーターデューク,牡5,57,西川敏弘,2:44.4,ハナ,71.9,10,460(+4),[地] 大関吉明
5,6,5,6,ドゥフトライネン,牡4,57,岡村卓弥,2:44.8,2,25.2,4,498(+8),[地] 雑賀正光
6,7,8,12,ミヤビハカン,牡3,55,上田将司,2:46.4,8,57.6,8,507(-6),[地] 打越勇児
7,8,6,8,コパノエクスプレス,牡3,55,別府真衣,2:46.5,1/2,31.8,5,476(+9),[地] 田中守
8,9,6,7,ドリームゼニス,牡7,57,須藤優,2:47.7,6,87.2,11,509(-6),[地] 別府真司
9,10,7,10,トニフィカーレ,牝4,55,嬉勝則,2:48.1,2,47.8,7,480(-5),[地] 那俄性哲
10,11,1,1,ウェザーサイド,牡7,57,西山裕貴,2:48.6,2.1/2,107.2,12,471(+1),[地] 松木啓助
11,12,4,4,バーンバーンバーン,牡5,57,佐原秀泰,2:50.0,7,61.4,9,478(+8),[地] 川野勇馬
