,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ウィキマジック,牡3,55,川田将雅,1:22.5,,1.9,1,504(-4),[西] 領家政蔵
1,2,2,2,インペリアルマーチ,牡4,57,福永祐一,1:22.8,1.3/4,2.6,2,562(+12),[西] 音無秀孝
2,3,7,9,オオトリオウジャ,牡5,57,小牧太,1:23.6,5,20.6,5,510(+2),[西] 牧浦充徳
3,4,6,7,メイショウデイム,牝4,55,武豊,1:23.7,1/2,7.0,3,454(+8),[西] 佐山優
4,5,7,8,アドマイヤサガス,牡3,55,岩田康誠,1:24.0,1.3/4,17.5,4,518(+6),[西] 橋田満
5,6,1,1,キモンレッド,牝3,53,佐藤哲三,1:24.2,1.1/4,225.0,11,454(+6),[西] 村山明
6,7,3,3,イチエイクリッパー,牡4,57,和田竜二,1:24.2,ハナ,100.0,7,498(0),[東] 浅野洋一
7,8,4,4,サミットストーン,牡3,55,鮫島良太,1:24.2,ハナ,34.8,6,532(-2),[西] 森秀行
8,9,6,6,メイショウイッキ,牡6,57,石橋守,1:25.4,7,114.0,8,466(-2),[西] 松永昌博
9,10,5,5,ディアプリンシパル,牡6,57,幸英明,1:25.9,3,117.8,9,474(-6),[西] 清水出美
10,11,8,11,ハードウォン,牡5,57,浜中俊,1:26.4,3,173.8,10,482(+6),[西] 西橋豊治
