,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,セレン,牡5,58,石崎駿,2:33.0,,1.4,1,449(+2),[地] 佐藤賢二
1,2,3,6,ルースリンド,牡9,58,佐藤裕太,2:33.9,4,31.8,7,491(+3),[地] 矢野義幸
2,3,5,10,カキツバタロイヤル,牡4,57,本多正賢,2:34.3,2,7.9,3,427(+2),[地] 函館一昭
3,4,1,1,セトノギムレット,牡6,56,今野忠成,2:34.9,3,26.9,6,462(-1),[地] 石井勝男
4,5,4,8,ボランタス,牡6,57,山崎誠士,2:34.9,クビ,7.7,2,538(-2),[地] 山崎尋美
5,6,8,15,ライジングウェーブ,牡7,58,酒井忍,2:35.5,3,94.4,12,486(-1),[地] 岡林光浩
6,7,3,5,ケイアイプラネット,牡7,56,金子正彦,2:35.9,2,240.1,16,477(-7),[地] 冨田藤男
7,8,2,4,アドマイヤレグルス,牡7,56,Ａ．ムン,2:36.0,1/2,69.1,11,485(+3),[地] 蛯名雄太
8,9,6,12,トップフィーリング,牡6,56,山田信大,2:36.1,1/2,41.0,9,555(+1),[地] 渡辺和雄
9,10,8,16,グラストップガン,牡7,56,早田秀治,2:37.0,4,13.4,4,515(+10),[地] 鷹見浩
10,11,7,14,トーセンアーチャー,牡6,56,的場文男,2:37.3,1.1/2,31.9,8,503(+3),[地] 小久保智
11,12,4,7,タケノショウリュウ,牡5,56,坂井英光,2:37.6,1.1/2,43.7,10,461(-2),[地] 辻野豊
12,13,5,9,ガナール,牡3,54,戸崎圭太,2:37.6,クビ,14.6,5,492(+4),[地] 荒山勝徳
13,14,1,2,ナッシュ,牡6,56,吉井竜一,2:38.4,4,134.7,13,478(+2),[地] 飯野文明
14,15,7,13,コンプレッソ,牡7,56,鮫島克也,2:39.0,3,147.6,14,486(+4),[地] 宮浦正行
15,16,2,3,サンキューウィン,セ7,56,早見多加,2:41.9,大,178.4,15,483(+2),[地] 松本勉
