,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ウインデュエル,牡5,56,ホワイト,1:43.5,,1.1,1,500(+2),[東] 藤沢和雄
1,2,4,5,トシザボス,牡6,57,四位洋文,1:44.7,7,14.6,3,500(-10),[西] 鮫島一歩
2,3,5,6,プリンシパルリバー,牡5,56,藤田伸二,1:44.8,3/4,31.8,6,440(+4),[西] 藤岡健一
3,4,8,12,ブラックパワー,牡6,56,伊藤直人,1:45.2,2.1/2,12.0,2,538(-4),[東] 伊藤圭三
4,5,5,7,アドマイヤジャック,牡6,56,横山典弘,1:45.3,1/2,28.7,5,494(-2),[西] 鹿戸幸治
5,6,4,4,ケイアイダンサー,牝5,54,松永幹夫,1:45.9,3.1/2,79.1,9,472(-14),[東] 柴崎勇
6,7,8,13,シーディザーブス,牝5,54,石橋脩,1:45.9,クビ,132.3,11,510(-6),[東] 加藤征弘
7,8,7,11,タイムトゥチェンジ,牡6,56,芹沢純一,1:46.2,2,51.4,7,466(+8),[西] 鶴留明雄
8,9,6,8,バアゼルキング,牡5,56,和田竜二,1:46.2,ハナ,144.6,12,518(+10),[西] 大久保正
9,10,7,10,イブキリムジンオー,牡6,56,勝浦正樹,1:46.6,2.1/2,126.4,10,474(+2),[西] 昆貢
10,11,1,1,タガノサンデー,牡7,56,松田大作,1:47.3,4,326.9,13,488(0),[西] 武田博
11,12,6,9,アルアラン,牡8,58,本田優,1:49.4,大,75.2,8,504(+20),[西] 昆貢
12,中,2,2,ウイングラシアス,セ6,56,藤岡佑介,,,22.1,4,478(-8),[東] 藤沢和雄
