,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ビコージェネラル,牡3,54,横山典弘,1:46.8,,4.9,2,490(+10),[東] 萩原清
1,2,7,9,ユノナゲット,牡4,57,北村宏司,1:46.8,ハナ,5.2,3,496(0),[東] 伊藤正徳
2,3,8,12,ノースベアハート,牡3,54,藤岡佑介,1:47.0,1.1/4,15.6,5,484(+2),[東] 斎藤宏
3,4,6,7,フルブラッサム,牡4,57,四位洋文,1:47.2,1.1/2,10.8,4,480(-4),[西] 沖芳夫
4,5,5,6,スペシャリスト,牡4,57,武幸四郎,1:47.5,1.3/4,15.6,6,494(+24),[西] 崎山博樹
5,6,6,8,ラインドライブ,牡3,54,藤田伸二,1:47.8,1.3/4,2.0,1,476(+8),[東] 久保田貴
6,7,5,5,ツルガオカアサヒ,牡5,57,菊沢隆徳,1:48.1,1.3/4,98.0,10,470(+10),[東] 本間忍
7,8,1,1,ビッグアラミス,牡4,57,川島信二,1:48.3,1.1/4,24.4,8,454(-4),[西] 中尾秀正
8,9,7,10,デルマジュピター,牡4,57,秋山真一,1:48.3,クビ,86.4,9,452(0),[東] 高橋義博
9,10,2,2,エプソムライジン,牡5,57,芹沢純一,1:48.4,クビ,99.0,11,496(+8),[東] 稲葉隆一
10,11,4,4,キープウイン,牡4,57,武英智,1:48.8,2.1/2,251.1,12,456(+6),[東] 柄崎孝
11,12,8,11,アドマイヤヒラリー,牝4,55,岩田康誠,1:48.9,1/2,15.7,7,464(+10),[西] 橋田満
