,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ベルモントソレイユ,牡4,54,早田秀治,1:59.9,,---,6,510(0),[地] 高橋三郎
1,2,6,7,ファイブビーンズ,牡7,56,内田博幸,2:00.0,1/2,---,1,508(+3),[地] 新井清重
2,3,8,11,ナイキアディライト,牡4,58,石崎隆之,2:00.4,2,---,2,469(0),[地] 出川龍一
3,4,8,10,バックギアー,牡5,54,佐藤隆,2:00.5,3/4,---,8,510(-3),[地] 川島正行
4,5,2,2,ブルーマドンナ,牝5,54,左海誠二,2:00.6,クビ,---,5,466(-2),[地] 熊坂光広
5,6,7,8,ダイタクリムジン,牡5,56,山中尊徳,2:00.6,アタマ,---,3,485(+2),[地] 山浦武
6,7,5,5,イシノファミリー,牡4,58,山田信大,2:01.0,2,---,4,480(-13),[地] 足立勝久
7,8,6,6,クラシカルマウント,牡9,56,見沢譲治,2:01.6,3,---,9,494(+10),[地] 桑田孝雄
8,9,3,3,トライアンフトーチ,牡4,52,久保勇,2:02.3,4,---,7,498(+2),[地] 武井栄一
9,10,1,1,カミスドリーム,牡7,56,秋田実,2:02.4,3/4,---,10,512(-4),[地] 佐藤賢二
10,11,7,9,ケンチャム,牡8,58,酒井忍,2:03.6,6,---,11,527(+2),[地] 八木仁
