,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,タケデンアタック,牡5,55,石崎隆之,1:52.8,,---,4,467(+17),[東] 元石孝昭
1,2,6,8,ミナミノウルフ,牡5,55,佐藤祐樹,1:53.1,1.1/2,---,1,548(+4),[地] 佐藤賢二
2,3,1,1,マキバスナイパー,牡4,55,左海誠二,1:53.2,1/2,---,3,498(-1),[地] 北川亮
3,4,8,12,シーキングザロマン,牡4,55,佐藤隆,1:53.2,ハナ,---,2,518(+7),[地] 川島正行
4,5,5,6,エイシュンオー,牡5,55,的場均,1:53.6,2,---,6,485(+5),[東] 飯塚好次
5,6,7,10,ハマノドルフィン,牝6,53,柴田未崎,1:53.9,1.1/2,---,5,437(-3),[東] 小桧山悟
6,7,6,7,タイガータイセン,牡6,55,張田京,1:55.0,5,---,7,470(+11),[地] 熊坂光広
7,8,3,3,サハリンホーク,牝4,51,田村宏之,1:55.3,1.1/2,---,9,464(+4),[東] 笹倉武久
8,9,7,9,ワッスルフジ,牡7,53,柿本政男,1:55.7,2,---,10,444(+7),[地] 柿本政義
9,10,5,5,エリカダーレンシス,牡4,55,水野貴広,1:55.7,アタマ,---,11,472(-2),[東] 古賀一隆
10,11,8,11,キングジョーク,牡5,55,古川寛和,1:55.9,3/4,---,12,472(+2),[東] 田中和夫
11,12,2,2,カナハラディライト,牝4,53,大塚栄三,1:56.1,3/4,---,8,443(+7),[東] 山田要一
