,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,コスモカウピリ,牡3,56,木村健,1:28.2,,1.1,1,503(+4),[地] 田中範雄
1,2,5,5,ウインバース,牡4,56,鴨宮祥行,1:29.4,7,42.7,7,468(+1),[地] 松平幸秀
2,3,7,10,ヴィトレスク,牝4,54,下原理,1:29.7,1.3/4,7.2,2,412(+2),[地] 新子雅司
3,4,5,6,ファットタイム,牡4,56,大山真吾,1:29.9,3/4,41.3,6,481(+1),[地] 山口益巳
4,5,3,3,デュークワンダー,牡8,56,田中学,1:30.3,2.1/2,16.5,3,506(-13),[地] 諏訪貴正
5,6,8,11,トキメキボーイ,牡4,56,永島太郎,1:30.3,ハナ,26.0,5,483(+10),[地] 大石省三
6,7,4,4,タケノマンボ,牡6,56,川原正一,1:30.9,4,24.1,4,474(+6),[地] 小村正也
7,8,7,9,オオエピクシー,牝4,54,小谷周平,1:31.0,3/4,116.6,10,420(+2),[地] 溝橋利喜
8,9,6,8,リアルビースト,牡5,56,板野央,1:31.3,1.1/2,53.8,8,493(0),[地] 保利幸作
9,10,6,7,アトムフェニックス,牝5,54,松浦政宏,1:31.4,1/2,123.6,11,421(-5),[地] 岡田利一
10,11,1,1,トーブプリンセス,牝5,54,瀬沢宙,1:31.5,1/2,97.5,9,467(-3),[地] 三宅直之
11,12,8,12,タケマルホープ,牝7,54,竹村達也,1:31.7,3/4,175.8,12,457(-4),[地] 長倉功
