,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,フラウボウ,牝4,54,妹尾浩一,1:33.9,,4.8,3,480(-5),[地] 宮川浩一
1,2,5,6,デイアンドデイ,牝6,54,大澤誠志,1:34.1,1,7.9,4,471(+5),[地] 那俄性哲
2,3,7,10,ナレディ,牝5,54,西森将司,1:34.8,3,8.2,5,387(-3),[地] 西山裕貴
3,4,7,9,ディーズマリーナ,牝4,54,石本純也,1:34.8,アタマ,28.9,9,423(0),[地] 田中伸一
4,5,5,5,オールラウンド,牡10,54,妹尾将充,1:35.0,1,10.4,6,486(-6),[地] 別府真司
5,6,6,7,ナミノハナ,牝5,54,林謙佑,1:35.3,1.1/2,4.4,2,425(+4),[地] 平和人
6,7,6,8,シベーレス,牝4,54,佐原秀泰,1:35.7,2,160.5,12,405(-1),[地] 宮川浩一
7,8,4,4,バッファローボム,牡4,56,郷間勇太,1:35.7,クビ,3.2,1,538(-2),[地] 国澤輝幸
8,9,8,12,ラズベリル,牝6,54,山崎雅由,1:36.3,3,24.4,8,436(+4),[地] 那俄性哲
9,10,8,11,ブラックヴァローナ,牝4,54,木村直輝,1:36.3,クビ,21.6,7,415(0),[地] 田中伸一
10,11,3,3,ビクトリーマジック,セ4,53,井上瑛太,1:36.4,クビ,53.9,11,461(-2),[地] 宮川浩一
11,12,1,1,トクベツノカンケイ,牝5,54,葛山晃平,1:37.1,3,38.0,10,412(-3),[地] 田中伸一
