,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,プロファウンド,セ5,55,町田直希,1:35.7,,9.6,3,496(-5),[地] 鈴木義久
1,2,3,3,タマモベルモット,牡6,55,山崎誠士,1:35.8,1/2,1.5,1,475(+3),[地] 小久保智
2,3,5,7,ゼンノウラヌス,牡4,55,矢野貴之,1:36.5,3,14.5,5,507(+3),[地] 佐々木仁
3,4,3,4,ベルモントレーサー,牡7,57,真島大輔,1:36.8,1.1/2,19.8,7,528(-1),[地] 椎名広明
4,5,7,11,リュウグウノツカイ,牝5,55,藤江渉,1:36.9,3/4,30.5,8,502(+5),[地] 田辺陽一
5,6,4,6,アンジェラスベル,牝6,55,内田利雄,1:37.5,3,58.3,10,483(-3),[地] 佐々木功
6,7,7,12,ヴォルスング,牡5,55,酒井忍,1:37.9,2,74.3,11,454(-8),[地] 山崎尋美
7,8,6,10,ボウマンミル,牡6,57,實川純一,1:38.4,2.1/2,102.1,12,472(+1),[地] 佐藤厚弘
8,9,4,5,ドリームエルダー,牡5,57,見沢譲治,1:39.0,3,13.5,4,481(-5),[地] 飯田幸雄
9,10,5,8,ゴールドスガ,牡8,57,杉村一樹,1:39.2,3/4,112.0,13,448(-8),[地] 秋山重美
10,11,6,9,スカーボロフェア,牝4,51,笹川翼,1:39.3,クビ,7.8,2,437(+3),[地] 福島秀夫
11,12,8,13,プリンセスカママル,牝6,53,瀧川寿希,1:39.8,2.1/2,37.7,9,456(+1),[地] 高月賢一
12,13,8,14,アイディアバイオ,牝5,53,坂井英光,1:40.3,2.1/2,235.3,14,463(+6),[地] 山崎尋美
13,14,2,2,ハーモニーノヴェル,牡4,55,森泰斗,1:41.8,7,19.2,6,527(+15),[地] 高月賢一
