,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,コスモセンサー,牡2,54,石橋脩,1:36.3,,19.5,8,474(0),[西] 西園正都
1,2,8,13,ウエスタンディオ,牡2,54,柴田善臣,1:36.7,2.1/2,3.9,1,444(0),[東] 尾形充弘
2,3,1,1,サウンドバラッド,牡2,54,内田博幸,1:37.3,3.1/2,4.8,4,482(0),[東] 勢司和浩
3,4,7,11,グランデボス,牡2,54,吉田豊,1:37.4,1/2,26.7,9,478(0),[西] 作田誠二
4,5,7,12,エイシンナナツボシ,牡2,54,木幡初広,1:37.8,2.1/2,19.2,7,488(0),[西] 坂口正則
5,6,4,6,ハーティンハート,牡2,54,田中勝春,1:37.8,アタマ,15.8,5,526(0),[東] 牧光二
6,7,5,7,スカイビスティー,牝2,54,勝浦正樹,1:37.9,1/2,53.7,11,452(0),[東] 松山将樹
7,8,3,4,ヤマイチハジメ,牡2,54,田嶋翔,1:37.9,クビ,31.0,10,480(0),[西] 小島貞博
8,9,5,8,スズヨジハード,牡2,54,北村宏司,1:38.2,1.3/4,17.2,6,482(0),[東] 根本康広
9,10,6,9,シルクダイドウ,牡2,54,江田照男,1:38.5,1.3/4,83.8,13,446(0),[東] 谷原義明
10,11,2,2,トーセンゴルゴ,牡2,54,武士沢友,1:38.7,1.1/2,82.2,12,440(0),[東] 保田一隆
11,12,4,5,フェバリットアワー,牡2,54,後藤浩輝,1:38.8,1/2,4.4,2,498(0),[東] 松山康久
12,13,3,3,マルタカルーキー,牡2,54,丹内祐次,1:39.5,4,202.2,14,424(0),[東] 清水美波
13,14,6,10,ケイアイブレイズ,牡2,54,蛯名正義,1:40.5,6,4.4,3,484(0),[東] 田村康仁
