,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,リッカルド,セ11,57,矢野貴之,1:55.7,,16.1,6,509(-4),[地] 佐藤裕太
1,2,1,1,ノットリグレット,牡4,55,笹川翼,1:57.2,7,4.5,2,448(-1),[地] 川島正一
2,3,4,4,アディラート,牡8,57,真島大輔,1:57.3,1/2,6.9,4,496(-22),[地] 森下淳平
3,4,2,2,コパノジャッキー,牡7,57,森泰斗,1:58.3,5,4.5,3,492(+3),[地] 荒山勝徳
4,5,8,9,アドマイヤゴッド,牡10,57,川島正太,1:58.3,ハナ,79.4,9,504(+7),[地] 川島正一
5,6,7,7,エメリミット,牡5,57,山口達弥,1:58.5,1,2.4,1,482(-4),[地] 林正人
6,7,6,6,デザートスネーク,セ8,55,酒井忍,1:58.9,2,36.4,7,499(+9),[地] 矢野義幸
7,8,3,3,ビービーガウディ,牡8,55,庄司大輔,1:59.6,3,7.7,5,481(0),[地] 張田京
8,9,5,5,ロードアルペジオ,牡9,57,岡村健司,1:59.7,1/2,45.2,8,491(-2),[地] 岡林光浩
9,10,8,10,ヒラボクラターシュ,牡7,57,張田昂,2:01.3,8,103.3,10,520(-1),[地] 岡林光浩
