,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ブライトフラッグ,牡2,54,井上俊彦,1:51.0,,2.9,1,486(+4),[地] 角川秀樹
1,2,8,11,ノットリグレット,牡2,54,服部茂史,1:51.0,アタマ,4.2,3,444(+6),[地] 田中淳司
2,3,7,9,トランセンデンス,牡2,54,岩橋勇二,1:51.1,1/2,21.0,7,472(-2),[地] 田中淳司
3,4,1,1,シンタロウ,牡2,54,落合玄太,1:51.2,クビ,27.8,8,500(-2),[地] 田中淳司
4,5,5,5,スティールグレート,牡2,54,桑村真明,1:51.7,2.1/2,3.7,2,512(-2),[地] 角川秀樹
5,6,8,10,ハートプレイス,牡2,54,阿部龍,1:53.1,7,10.8,5,468(-4),[地] 角川秀樹
6,7,3,3,トウキョウボーイ,牡2,54,五十嵐冬,1:53.2,1/2,51.2,9,466(+4),[地] 川島洋人
7,8,4,4,サブルドール,牝2,54,赤岡修次,1:53.2,ハナ,7.1,4,474(+2),[地] 田中淳司
8,9,6,6,エイシンビッグボス,牡2,54,宮崎光行,1:54.5,6,18.4,6,514(-4),[地] 田中淳司
9,10,7,8,デジタルシティ,牝2,54,小野楓馬,2:02.1,大,86.0,10,452(+16),[地] 桧森邦夫
10,中,6,7,リコーリュウセイ,牡2,54,松井伸也,,,155.0,11,480(0),[地] 佐々木国
