,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,ベルゼブブ,牡3,56,山崎誠士,2:19.8,,15.2,3,472(-6),[地] 小久保智
1,2,8,13,バルダッサーレ,牡3,58,吉原寛人,2:20.5,3,1.5,1,478(+7),[地] 中道啓二
2,3,5,8,ジャーニーマン,牡3,56,真島大輔,2:21.1,3,47.1,7,488(-2),[地] 内田勝義
3,4,3,4,マテリアメディカ,牝3,54,赤岡修次,2:21.3,3/4,16.9,4,482(0),[地] 矢野義幸
4,5,6,10,ミスミランダー,牝3,55,森泰斗,2:21.6,1.1/2,3.1,2,473(+1),[地] 佐藤賢二
5,6,3,3,サブノクロヒョウ,牡3,56,的場文男,2:21.8,1,125.7,11,481(-2),[地] 阪本一栄
6,7,6,9,ポッドガゼール,牝3,54,瀧川寿希,2:22.5,3,58.1,9,453(0),[地] 八木正喜
7,8,4,5,プレイザゲーム,牡3,56,山口達弥,2:22.7,1,29.1,6,471(-1),[地] 林正人
8,9,2,2,キングスベンチ,牡3,56,藤江渉,2:23.2,2.1/2,195.9,13,505(0),[地] 宇野木数
9,10,7,12,ドンナディヴィーノ,牝3,54,張田昂,2:23.3,1/2,181.7,12,450(+1),[地] 河津裕昭
10,11,8,14,ガーニーフラップ,牡3,57,中野省吾,2:23.9,3,51.3,8,468(-3),[地] 稲益貴弘
11,12,4,6,ビッグジャイアント,牡3,56,繁田健一,2:24.5,3,114.1,10,505(-1),[地] 藪口一麻
12,13,1,1,ドリームパッカード,牝3,54,和田譲治,2:24.9,2,20.2,5,480(+3),[地] 佐々木仁
13,14,5,7,デフィノワール,牡3,56,坂井英光,2:26.6,8,407.7,14,460(0),[地] 小久保智
