,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,キヨミラクル,牡6,56,松平幸秀,1:51.8,,9.6,5,491(+4),[地] 森沢憲一
1,2,8,12,レッドゾーン,牡8,56,松浦政宏,1:52.0,1,6.5,4,498(+5),[地] 野田学
2,3,8,11,ハイパーフォルテ,牡5,56,浜口楠彦,1:52.4,2.1/2,2.9,1,471(-4),[地] 平松徳彦
3,4,7,9,コスモトノ,セ8,55,永島太郎,1:52.6,1.1/4,19.9,8,493(+2),[地] 吉行龍穂
4,5,1,1,マイエンブレム,牡7,52,笹田知宏,1:52.9,1.1/2,3.4,2,529(-1),[地] 重畠勝利
5,6,6,7,ミミチャン,牝4,53,川原正一,1:53.0,1/2,6.2,3,450(-3),[地] 大石省三
6,7,5,5,ベストタイザン,牡10,57,坂本和也,1:53.1,1/2,13.4,7,509(-1),[地] 藪田辰己
7,8,2,2,タガノバロット,牡5,56,下原理,1:53.7,3.1/2,13.1,6,454(+9),[地] 国沢利照
8,9,7,10,バンバンバンク,牡7,55,大柿一真,1:53.8,3/4,188.7,12,528(-2),[地] 田中範雄
9,10,6,8,ゴールドピアース,牝6,53,大山真吾,1:53.8,アタマ,56.2,10,446(+1),[地] 荒山義則
10,11,4,4,コスモハレルヤ,牡5,55,木村健,1:53.9,1/2,23.6,9,494(+3),[地] 吉行龍穂
11,12,5,6,モエレトレジャー,牡11,55,板野央,1:54.0,クビ,73.4,11,451(-1),[地] 荒山義則
