,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ザンシン,牡5,56,下原理,2:05.0,,3.2,1,504(-5),[地] 坂本和也
1,2,1,1,アイムクリエイター,牡4,56,山田雄大,2:05.4,2.1/2,6.3,4,465(-2),[地] 木村健
2,3,7,10,ゼットライジング,牡4,56,大山真吾,2:05.4,クビ,9.2,5,480(+6),[地] 田中範雄
3,4,7,9,エルゴルド,牡4,56,笹田知宏,2:05.6,3/4,5.4,3,470(-3),[地] 新子雅司
4,5,4,4,エアリアルシティー,牡4,56,松木大地,2:05.7,3/4,21.7,7,513(-2),[地] 西川精治
5,6,6,8,ウインディシティー,牡6,56,廣瀬航,2:05.9,1.1/4,11.1,6,468(-2),[地] 高馬元紘
6,7,2,2,レッドグラティアス,牡5,56,田中学,2:06.0,1/2,24.1,8,529(-3),[地] 平松徳彦
7,8,8,11,アイゼングラフ,セ4,56,鴨宮祥行,2:06.3,1.3/4,36.1,9,437(+6),[地] 渡瀬寛彰
8,9,5,6,ヤマタケフリーダム,牡5,56,石堂響,2:06.3,ハナ,38.7,10,471(+1),[地] 長南和宏
9,10,8,12,メイショウモクレン,牝4,54,永井孝典,2:06.5,1,77.0,11,443(-3),[地] 盛本信春
10,11,6,7,マイネルパイオニア,牡4,57,吉村智洋,2:06.7,1.1/4,4.0,2,469(+1),[地] 田中一巧
11,12,5,5,ホワイトニング,牝6,54,長谷部駿,2:07.7,6,199.0,12,475(-4),[地] 山元博徳
