,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,タイキパラドックス,牡7,53,妹尾将充,1:31.6,,3.0,2,456(-6),[地] 宮川浩一
1,2,5,5,アサクサプライド,牡8,56,西川敏弘,1:32.2,3,13.8,4,452(+3),[地] 大関吉明
2,3,7,8,ゼロサムゲーム,牡5,56,郷間勇太,1:32.8,3,5.5,3,473(-2),[地] 平和人
3,4,8,9,エナエビス,牡8,56,永森大智,1:33.5,3,1.6,1,503(-1),[地] 雑賀正光
4,5,3,3,バトルセキトバ,牡5,55,木村直輝,1:33.9,2,135.2,8,498(+5),[地] 松木啓助
5,6,1,1,コスモウインド,牡7,56,山頭信義,1:34.0,クビ,89.0,7,495(-2),[地] 田中守
6,7,8,10,エブリモーニング,牝5,54,妹尾浩一,1:34.1,1/2,35.1,5,451(+6),[地] 打越勇児
7,8,6,6,オールラウンド,牡8,52,濱尚美,1:34.3,1,208.3,10,493(+3),[地] 別府真司
8,9,4,4,ナタリーバローズ,牝6,54,東川公則,1:35.7,7,59.8,6,449(-13),[地] 別府真司
9,10,7,7,グリッターパール,牝8,54,上田将司,1:36.2,2.1/2,170.7,9,438(-3),[地] 国澤輝幸
