,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,マスターフェンサー,牡4,56,川田将雅,2:44.8,,1.4,1,509(+7),[西] 角田晃一
1,2,5,6,ロードゴラッソ,牡5,56,Ｃ．ルメ,2:45.2,2,3.8,2,470(+4),[西] 藤岡健一
2,3,7,9,ダイシンインディー,牡4,56,岩田康誠,2:45.4,1,51.6,6,543(-1),[東] 戸田博文
3,4,5,5,サウンドトゥルー,セ10,58,森泰斗,2:45.8,2,7.5,3,474(-3),[地] 佐藤裕太
4,5,1,1,ミツバ,牡8,58,和田竜二,2:46.2,2,25.5,5,482(+8),[西] 加用正
5,6,6,8,サクラアリュール,牡5,56,武豊,2:46.8,3,9.4,4,480(+13),[西] 村山明
6,7,3,3,キーグラウンド,牡6,56,宮下瞳,2:48.6,9,175.7,8,518(+3),[地] 川西毅
7,8,4,4,グランドサッシュ,牡9,56,加藤聡一,2:50.2,8,999.9,12,460(-3),[地] 榎屋充
8,9,6,7,スパークルメノウ,牡6,56,村上弘樹,2:51.1,4,552.0,9,476(+4),[地] 今津博之
9,10,8,12,シンボ,牡3,54,赤岡修次,2:51.9,4,61.7,7,456(-6),[地] 斉藤正弘
10,11,2,2,メイショウオオゼキ,セ10,56,浅野皓大,2:52.3,2,915.1,11,475(-4),[地] 今津博之
11,12,8,11,サザンオールスター,牡6,56,大畑雅章,2:56.3,大,887.7,10,456(-5),[地] 今津博之
