,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,スターシューター,牡5,57,本田正重,1:11.9,,4.8,3,469(+4),[地] 阪本一栄
1,2,5,7,ニシノライトニング,牡5,55,達城龍次,1:12.1,1,21.2,9,513(-8),[地] 佐宗応和
2,3,5,8,セイジミニスター,牡8,55,御神本訓,1:12.2,3/4,9.5,4,499(+4),[地] 森下淳平
3,4,3,3,ボンディマンシュ,セ7,55,森泰斗,1:12.4,1,9.7,5,518(+24),[地] 藤田輝信
4,5,7,11,アポロビビ,牡7,57,笹川翼,1:12.5,クビ,3.6,1,476(+3),[地] 小久保智
5,6,3,4,ワールドリング,牡5,57,張田昂,1:12.9,2,14.4,7,524(+14),[地] 張田京
6,7,1,1,ゲンパチフォルツァ,牡5,55,藤本現暉,1:13.0,1/2,27.5,10,511(-17),[地] 阪本一栄
7,8,4,6,ロイヤルペガサス,牡6,55,和田譲治,1:13.1,3/4,81.4,12,538(+10),[地] 宗形竹見
8,9,8,13,ブラックストーム,牡5,57,的場文男,1:13.5,2,4.5,2,490(-3),[地] 佐宗応和
9,10,4,5,ロンドンテソーロ,牡7,55,室陽一朗,1:13.8,1.3/4,30.1,11,539(+7),[地] 荒山勝徳
10,11,6,10,ママママカロニ,牡4,55,矢野貴之,1:14.0,3/4,14.2,6,443(+6),[地] 森下淳平
11,12,2,2,クルセイズスピリツ,牡8,57,西啓太,1:14.3,1.3/4,15.2,8,481(+6),[地] 荒井朋弘
12,13,8,14,クロスケ,牡8,57,仲原大生,1:14.3,ハナ,358.0,13,479(+2),[地] 柏木一夫
13,14,6,9,ワイドスナイパー,セ4,53,東原悠善,1:16.5,大,438.6,14,416(-1),[地] 栗田泰昌
