,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,アドマイヤコリン,牡2,55,藤岡佑介,1:48.7,,2.8,1,420(0),[西] 橋田満
1,2,7,10,テイエムドンマイ,牡2,55,古川吉洋,1:49.0,2,16.9,7,498(0),[西] 福島信晴
2,3,8,13,エアクロニクル,牡2,55,Ｍデムー,1:49.1,3/4,9.8,5,460(0),[西] 笹田和秀
3,4,1,1,ストライクホーク,牡2,55,和田竜二,1:49.2,1/2,40.0,9,488(0),[西] 庄野靖志
4,5,5,6,タマモダイナミック,牡2,55,後藤浩輝,1:49.5,1.3/4,16.8,6,520(0),[西] 中竹和也
5,6,2,2,ニシオドリーム,牡2,55,渡辺薫彦,1:49.7,1.1/2,6.7,3,482(0),[西] 高橋隆
6,7,6,9,ダノンマックイン,牡2,55,ルメール,1:50.0,1.3/4,3.6,2,482(0),[西] 橋口弘次
7,8,4,5,ヒラボクビクトリー,牡2,55,武幸四郎,1:50.4,2.1/2,25.3,8,456(0),[西] 大久保龍
8,9,6,8,テーオーアポロン,牡2,55,ムーア,1:50.5,クビ,7.2,4,498(0),[西] 岡田稲男
9,10,8,12,プレミアムリーチ,牡2,55,安部幸夫,1:50.9,2.1/2,229.2,13,448(0),[西] 藤岡範士
10,11,5,7,クラシカルノヴァ,牡2,55,小坂忠士,1:51.0,クビ,53.6,10,466(0),[西] 飯田雄三
11,12,4,4,エルドラドゴールド,牡2,55,小牧太,1:51.0,ハナ,100.2,11,504(0),[西] 加藤敬二
12,13,7,11,カネトシテンアップ,牡2,55,秋山真一,1:51.4,2.1/2,125.4,12,482(0),[西] 野村彰彦
