,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,マグニフィカ,牡3,55,石崎駿,1:47.8,,15.9,5,516(-2),[地] 川島正行
1,2,4,5,ブンブイチドウ,牡3,56,坂井英光,1:48.9,5,2.3,1,496(+4),[地] 内田勝義
2,3,5,8,テラザクラウド,牡3,55,戸崎圭太,1:48.9,ハナ,2.7,2,502(+4),[地] 荒山勝徳
3,4,4,6,ボヘミアン,牡3,54,張田京,1:48.9,クビ,5.6,3,467(-9),[地] 出川克己
4,5,1,1,リュウノボーイ,牡3,54,菅原勲,1:49.0,クビ,21.1,6,443(-2),[地] 斉藤敏
5,6,3,4,ツクバソヴール,牡3,54,左海誠二,1:49.0,アタマ,13.4,4,487(0),[地] 林正人
6,7,3,3,ラスカルキッド,牡3,54,水野貴史,1:49.6,3,54.2,10,477(+3),[地] 山本学
7,8,5,7,クリノテンペスタ,牡3,54,今野忠成,1:49.8,1,86.7,13,456(-2),[地] 池田孝
8,9,7,12,ショウリュウ,牡3,55,的場文男,1:50.2,2,59.5,11,463(-4),[地] 市村誠
9,10,6,10,クイックリヴァ,牡3,54,繁田健一,1:50.6,2,112.7,14,474(-7),[地] 栗田裕光
10,11,6,9,ナンテカ,牡3,56,町田直希,1:50.7,1/2,22.9,7,461(-2),[地] 佐々木仁
11,12,7,11,ポップコーン,牡3,55,酒井忍,1:50.8,1/2,63.3,12,447(+3),[地] 岡林光浩
12,13,8,13,エスケイガナール,牡3,54,山田信大,1:51.4,3,45.3,9,441(-3),[地] 山浦武
13,14,2,2,ネオアサティス,牡3,54,真島大輔,1:52.2,4,37.2,8,474(+2),[地] 鷹見浩
