,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,リージェントブラフ,牡5,56,吉田豊,2:33.5,,---,5,529(+7),[東] 大久保洋
1,2,3,3,インテリパワー,牡6,55,今野忠成,2:33.7,1,---,1,522(-3),[地] 秋山重美
2,3,4,4,メジロアトラス,セ6,55,横山典弘,2:33.7,クビ,---,4,524(-4),[東] 奥平真治
3,4,1,1,アローセプテンバー,牡6,55,張田京,2:34.8,5,---,2,480(-10),[地] 岡林光浩
4,5,4,5,ケンチャム,牡5,56,石崎隆之,2:34.9,3/4,---,6,534(-9),[地] 川島正行
5,6,8,12,エビスヤマト,牡6,55,向山牧,2:35.0,クビ,---,10,409(-6),[地] 赤間亨
6,7,6,9,マイネルコンバット,牡4,56,大西直宏,2:35.0,クビ,---,7,480(-2),[東] 稲葉隆一
7,8,8,13,レインボーリバティ,牡4,56,石井勝男,2:35.9,4,---,8,504(+13),[地] 函館喜弘
8,9,5,6,デリケートワン,牡7,55,佐藤祐樹,2:36.3,2,---,11,470(+5),[地] 鈴木総介
9,10,7,10,モンスター,牡6,55,見沢譲治,2:36.6,1.1/2,---,12,481(-2),[地] 長谷川三
10,11,5,7,マイティスター,牡6,55,森下博,2:37.9,6,---,13,480(+2),[地] 土屋千賀
11,12,6,8,カヌマオペラオー,牡4,56,佐々木泉,2:39.2,6,---,9,486(-4),[地] 市沢初太
12,中,2,2,スマートボーイ,牡6,55,柴田善臣,,,---,3,482(+8),[東] 伊藤圭三
