,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ウォーターサルーン,牡4,56,上田将司,1:30.0,,1.5,1,436(+3),[地] 大関吉明
1,2,6,6,ルナマティーノ,牝4,53,別府真衣,1:30.2,1,9.3,3,455(-1),[地] 別府真司
2,3,7,8,メイショウパーシー,牡8,56,赤岡修次,1:30.2,ハナ,5.7,2,507(+2),[地] 打越勇児
3,4,1,1,サチノシェーバー,牡9,56,永森大智,1:30.9,3,10.2,4,499(+4),[地] 雑賀正光
4,5,3,3,マイネルバルビゾン,牡8,56,山崎雅由,1:30.9,クビ,15.6,6,489(+1),[地] 那俄性哲
5,6,8,11,グッドグラッド,牡8,56,岡村卓弥,1:31.1,1,12.7,5,510(+2),[地] 目迫大輔
6,7,7,9,メイショウツチヤマ,牡10,56,三村展久,1:31.2,クビ,32.9,7,477(-42),[地] 松木啓助
7,7,8,10,ジャストサウンド,牡5,55,林謙佑,1:31.2,同着,45.6,8,473(+5),[地] 田中守
8,9,6,7,セイマイスター,牡5,56,宮川実,1:31.7,2.1/2,48.1,9,523(+2),[地] 打越勇児
9,10,5,5,セトアロー,牡6,55,松木大地,1:31.8,1/2,197.9,11,543(+2),[地] 松木啓助
10,11,2,2,キネオフォルツァ,牡6,56,倉兼育康,1:32.6,4,165.6,10,549(+4),[地] 松木啓助
