,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,サルサディオーネ,牝8,55,矢野貴之,1:25.3,,10.5,5,528(-1),[地] 堀千亜樹
1,2,5,5,ティーズダンク,牡5,56,和田譲治,1:25.3,アタマ,5.4,3,513(-4),[地] 水野貴史
2,3,6,6,シャマル,牡4,56,川須栄彦,1:25.3,アタマ,3.2,2,515(-5),[西] 松下武士
3,4,6,7,エアスピネル,牡9,56,Ｍ．デム,1:25.5,1,8.3,4,483(-1),[西] 笹田和秀
4,5,4,4,ヘリオス,セ6,56,武豊,1:25.9,2,2.6,1,462(-7),[西] 寺島良
5,6,8,11,ルーチェドーロ,牡4,56,御神本訓,1:26.4,2.1/2,11.3,6,514(+6),[地] 池田孝
6,7,7,8,サクセスエナジー,牡8,57,松山弘平,1:26.4,ハナ,16.3,7,528(-8),[西] 北出成人
7,8,2,2,ウインハイラント,牡8,56,加藤聡一,1:27.8,7,228.5,8,457(-11),[地] 坂口義幸
8,9,3,3,バーナードループ,牡5,57,福原杏,1:28.4,3,324.2,9,530(+2),[地] 水野貴史
9,10,7,9,グレートコマンダー,牝8,54,藤本現暉,1:28.8,2,580.8,11,498(-1),[地] 今津博之
10,11,1,1,マイネルサーパス,牡6,56,秋元耕成,1:29.3,2.1/2,479.7,10,501(0),[地] 山越光
