,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,ビッグウェーバー,牡6,57,張田昂,1:36.7,,3.1,1,517(+14),[地] 松代真
1,2,4,6,エドノミリアン,牝4,53,今野忠成,1:36.9,3/4,3.6,2,499(+6),[地] 田辺陽一
2,3,6,9,シゲルオオカミザ,牡5,55,的場文男,1:37.1,1,6.1,4,468(-4),[地] 鈴木義久
3,4,3,4,オンワードナスキー,牡6,57,石崎駿,1:37.1,クビ,4.3,3,467(-4),[地] 矢野義幸
4,5,6,10,ハテンコウ,牡6,57,内田利雄,1:37.2,3/4,14.8,5,515(+1),[地] 佐野謙二
5,6,4,5,ディーエスゲイン,牡6,55,山崎誠士,1:37.3,クビ,25.9,7,498(0),[地] 内田勝義
6,7,7,12,ゴールドスガ,牡7,57,瀧川寿希,1:37.6,1.1/2,159.7,12,458(0),[地] 秋山重美
7,8,8,13,キョウエイアドニス,牡4,55,矢野貴之,1:37.9,1.1/2,26.7,8,484(-1),[地] 武井和実
8,9,3,3,アウレオーラ,牝5,55,郷間勇太,1:38.0,3/4,289.1,13,511(+3),[地] 河津裕昭
9,10,2,2,フォースフル,牡6,57,繁田健一,1:39.0,5,96.0,11,496(+2),[地] 高月賢一
10,11,5,8,アイディアバイオ,牝4,53,森泰斗,1:39.0,ハナ,38.8,9,454(0),[地] 山崎尋美
11,12,8,14,ファイアーベル,牡5,55,杉村一樹,1:40.6,8,307.6,14,498(+1),[地] 安池成実
12,13,1,1,ミカドアクアラグナ,牡5,55,藤江渉,1:40.8,1,44.2,10,482(-7),[地] 田島寿一
13,14,7,11,フレッシュメイト,牡7,57,笹川翼,1:40.9,クビ,20.5,6,523(0),[地] 田島寿一
