,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ゴールドリング,牝5,54,友森翔太,1:29.8,,2.9,2,470(-4),[地] 塚田隆男
1,2,8,12,シーアフェアリー,牝6,54,岡部誠,1:29.9,3/4,4.1,3,477(0),[地] 安部幸夫
2,3,2,2,マクルーバ,牝6,54,今井貴大,1:30.8,4,2.7,1,479(+2),[地] 竹下直人
3,4,4,4,ジェネラルエリア,牝4,54,加藤聡一,1:31.2,2,5.0,4,482(+1),[地] 川西毅
4,5,5,6,グレートコマンダー,牝7,54,村上弘樹,1:31.7,2.1/2,60.7,6,493(0),[地] 今津博之
5,6,8,11,フラッグインハート,牡5,56,加藤誓二,1:31.9,1,189.0,12,511(-1),[地] 今津博之
6,7,7,9,タゴム,セ5,56,丸野勝虎,1:31.9,クビ,31.8,5,502(-5),[地] 安部幸夫
7,8,6,7,クロネコノタンゴ,牡5,56,丹羽克輝,1:32.9,5,61.5,7,443(-1),[地] 塚田隆男
8,9,3,3,ネイビーフラッグ,牡6,54,宮下瞳,1:33.0,クビ,70.2,8,537(+4),[地] 瀬戸口悟
9,10,7,10,クインザビクトリー,牝5,54,大畑雅章,1:33.3,1.1/2,71.9,9,450(-2),[地] 安部幸夫
10,11,5,5,メイショウカマクラ,牡8,56,柿原翔,1:33.8,2.1/2,174.6,11,525(0),[地] 角田輝也
11,12,1,1,アンビシャススター,牡5,56,山田祥雄,1:34.5,3,167.1,10,458(+1),[地] 宇都英樹
