,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,グレイスフルリープ,牡8,57,武豊,1:11.8,,11.7,6,548(-1),[西] 橋口慎介
1,2,4,7,キタサンミカヅキ,牡8,57,繁田健一,1:12.1,1.1/2,7.7,4,525(-6),[地] 佐藤賢二
2,3,7,13,ネロ,牡7,56,内田博幸,1:12.2,1/2,5.3,3,471(-5),[西] 森秀行
3,4,1,2,サブノジュニア,牡4,56,矢野貴之,1:12.3,クビ,76.6,11,528(+1),[地] 堀千亜樹
4,5,2,4,ブルドッグボス,牡6,56,左海誠二,1:12.3,ハナ,3.7,1,518(+5),[地] 小久保智
5,6,8,15,ラブバレット,牡7,56,山本聡哉,1:12.4,1/2,52.9,9,479(-2),[地] 菅原勲
6,7,3,5,スノードラゴン,牡10,58,大野拓弥,1:12.8,2,18.9,8,515(+5),[東] 高木登
7,8,8,16,ニシケンモノノフ,牡7,58,横山典弘,1:12.8,クビ,3.8,2,507(-1),[西] 庄野靖志
8,9,5,9,アピア,セ7,56,御神本訓,1:12.9,クビ,11.9,7,535(+5),[地] 藤田輝信
9,10,6,11,ウインオスカー,牡5,56,菱田裕二,1:13.2,1.3/4,8.2,5,508(0),[西] 飯田雄三
10,11,3,6,エイシンスパルタン,牡7,56,田中学,1:13.4,3/4,61.5,10,490(+1),[地] 橋本忠明
11,12,5,10,ゴーディー,牡10,56,的場文男,1:13.7,1.3/4,258.2,14,489(-12),[地] 赤嶺本浩
12,13,4,8,ラクテ,牡5,56,上田健人,1:13.7,アタマ,353.4,16,490(-6),[地] 寺田新太
13,14,6,12,サトノタイガー,牡10,56,真島大輔,1:14.4,3.1/2,207.1,13,481(+1),[地] 小久保智
14,15,7,14,チェダー,セ5,56,下村瑠衣,1:15.0,3,332.6,15,467(-12),[地] 栗本陽一
15,16,1,1,フラットライナーズ,牡6,56,本田正重,1:15.9,4,206.2,12,492(-3),[地] 林正人
