,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,トミケンアルドール,牡3,54,ルメール,1:50.5,,4.5,3,484(+4),[西] 領家政蔵
1,2,1,2,ジョーメテオ,牡6,55,岩田康誠,1:50.9,2.1/2,13.0,6,520(0),[西] 柴田光陽
2,3,4,7,タイガースラム,セ6,55,藤岡佑介,1:51.0,1/2,38.2,9,582(-8),[西] 高野友和
3,4,2,3,ラターシュ,牡6,55,和田竜二,1:51.2,1.1/4,21.4,7,518(+6),[西] 石坂正
4,5,1,1,バトードール,牡5,57,スミヨン,1:51.4,3/4,4.0,2,524(0),[西] 池江泰寿
5,6,8,15,アメリカンウィナー,牡3,55,浜中俊,1:51.6,1.1/2,3.4,1,486(-2),[東] 戸田博文
6,7,7,13,テイエムドンマイ,牡4,55,幸英明,1:52.0,2.1/2,11.4,5,504(0),[西] 福島信晴
7,8,6,11,キャプテンマジン,牡7,54,国分恭介,1:52.2,1.1/2,144.5,15,520(0),[西] 中尾秀正
8,9,2,4,ハジメレンジャー,牡6,54,武幸四郎,1:52.2,クビ,74.5,13,478(-6),[西] 小野幸治
9,10,8,16,ブルースターキング,牡6,50,野元昭嘉,1:52.3,クビ,268.2,16,468(0),[西] 山内研二
10,11,5,9,アルバトン,牡5,55,四位洋文,1:52.5,1.1/2,7.2,4,478(0),[西] 昆貢
11,12,3,6,アッシュール,牡5,53,渡辺薫彦,1:52.8,1.3/4,68.7,12,486(+2),[西] 沖芳夫
12,13,3,5,ダイヴァーダウン,牡3,54,石橋守,1:52.8,ハナ,31.0,8,454(0),[西] 松永昌博
13,14,7,14,サンライズクォリア,牡5,55,国分優作,1:53.2,2.1/2,65.9,11,478(-2),[西] 石坂正
14,15,5,10,タツパーシヴ,牡5,53,池添謙一,1:53.8,3.1/2,135.3,14,504(+8),[西] 鮫島一歩
15,16,6,12,トモロポケット,牡6,54,太宰啓介,1:53.9,1/2,55.0,10,480(-2),[西] 河内洋
