,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,デビルインマインド,牝3,54,武豊,1:57.0,,3.4,2,478(0),[西] 池江泰郎
1,2,3,5,イルドゥボーテ,牝3,54,上村洋行,1:57.5,3,19.4,5,460(0),[西] 池江泰郎
2,3,1,1,レイナワルツ,牝3,54,ルメール,1:57.5,クビ,1.9,1,454(0),[西] 瀬戸口勉
3,4,6,11,ヴァドヴィーツェ,牝3,54,松永幹夫,1:57.7,1,24.2,7,496(0),[西] 領家政蔵
4,5,7,13,エプソムアモーレ,牝3,54,池添謙一,1:57.7,クビ,14.9,4,480(0),[西] 鮫島一歩
5,6,5,9,スエヒロサプライズ,牝3,54,金折知則,1:58.0,1.3/4,23.9,6,436(0),[西] 松元茂樹
6,7,5,8,カーネギーシャトー,牝3,54,小池隆生,1:58.1,1/2,106.0,14,450(0),[西] 崎山博樹
7,8,7,12,スペシャルデザート,牝3,54,小牧太,1:58.8,4,44.2,9,432(0),[西] 加用正
8,9,6,10,マチカネホホエミ,牝3,54,酒井学,1:58.9,1/2,152.8,15,412(0),[西] 西園正都
9,10,2,3,ダンツジュエリー,牝3,54,幸英明,1:59.6,4,8.5,3,460(0),[西] 谷潔
10,11,4,7,スリーシャンペン,牝3,54,秋山真一,2:00.3,4,102.8,13,430(0),[西] 野村彰彦
11,12,4,6,ウインクルウイン,牝3,54,武幸四郎,2:00.4,クビ,54.6,10,430(0),[西] 鹿戸明
12,13,3,4,ローレルカリスト,牝3,54,太宰啓介,2:01.2,5,31.9,8,458(0),[西] 柴田光陽
13,14,8,14,オーゴンローレル,牝3,54,渡辺薫彦,2:01.5,2,91.7,12,478(0),[西] 服部利之
14,15,8,15,マオチャンギンリン,牝3,54,藤田伸二,2:03.4,大,89.6,11,410(0),[西] 湯浅三郎
