,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ベルレフォーン,牡3,56,下原理,1:52.2,,17.4,3,497(+7),[地] 新子雅司
1,2,2,2,エイシンクエーサー,牡3,56,田中学,1:52.6,2.1/2,17.9,4,485(-4),[地] 橋本忠明
2,3,5,6,バウチェイサー,牡3,56,笹田知宏,1:52.8,3/4,1.2,1,500(-4),[地] 新子雅司
3,4,7,10,サヨノハッピー,牡3,56,田野豊三,1:53.0,1.1/4,136.9,12,472(+3),[地] 有馬澄男
4,5,7,9,ベラジオボッキーニ,牡3,56,吉村智洋,1:53.5,3,5.9,2,485(-8),[地] 坂本和也
5,6,1,1,ニネンビーグミ,牝3,54,大山真吾,1:53.5,ハナ,25.4,5,411(-7),[地] 松平幸秀
6,7,6,7,タンバグリ,牡3,56,竹村達也,1:53.5,クビ,108.6,10,490(0),[地] 坂本和也
7,8,6,8,キングレジェンド,セ3,56,廣瀬航,1:53.7,3/4,45.3,6,461(-5),[地] 高馬元紘
8,9,8,11,ホクザンゴールド,牡3,56,長尾翼玖,1:53.8,クビ,123.5,11,435(+2),[地] 橋本忠明
9,10,8,12,ウーニャ,牝3,54,永井孝典,1:54.1,2,87.2,9,455(+5),[地] 盛本信春
10,11,4,4,アンサン,牝3,54,松木大地,1:54.6,3,49.0,7,457(+8),[地] 木村健
11,12,5,5,エイシンクレモナ,牡3,56,川原正一,1:54.6,ハナ,52.6,8,511(+11),[地] 森澤友貴
