,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,パルティーレ,牡3,56,赤木高太,1:46.5,,3.5,2,472(-2),[西] 池江泰寿
1,2,8,16,ウインルーセント,牡3,55,鮫島良太,1:47.3,5,2.0,1,500(+2),[西] 佐々木晶
2,3,3,5,カネトシセレブッコ,牝3,54,橋本美純,1:47.5,1.1/4,158.1,13,426(0),[西] 橋本寿正
3,4,6,12,シンメイリゲル,牡3,53,北村友一,1:47.9,2.1/2,32.0,7,502(0),[西] 安田隆行
4,5,3,6,スズカロングラン,牡3,56,田島裕和,1:47.9,ハナ,6.4,3,406(-14),[西] 藤沢則雄
5,6,5,10,プレインセイリング,牡3,56,スボリッ,1:48.5,3.1/2,13.5,5,462(+8),[西] 角居勝彦
6,7,8,15,ゲラウトマイウエイ,牝3,54,二本柳壮,1:48.9,2.1/2,22.1,6,454(-4),[東] 清水利章
7,8,5,9,グラントリアノン,牡3,53,藤岡康太,1:49.4,3,11.7,4,466(+18),[西] 作田誠二
8,9,7,13,アラビアンスター,牡3,56,石橋脩,1:49.7,1.3/4,163.2,14,432(-6),[東] 星野忍
9,10,6,11,ユビキリゲンマン,牝3,52,中村将之,1:50.2,3,142.8,12,468(-2),[西] 谷潔
10,11,1,1,オウドウヲユク,牡3,56,飯田祐史,1:50.4,1.1/2,73.2,8,468(+2),[西] 飯田明弘
11,12,4,8,クリフハンガー,セ3,56,古川吉洋,1:51.3,5,124.1,11,458(-8),[西] 鹿戸明
12,13,4,7,タイセイディーバ,牝3,54,幸英明,1:51.6,2,84.4,9,448(-6),[東] 武藤善則
13,14,7,14,マルタカスティーヴ,牡3,56,川島信二,1:52.2,3.1/2,441.8,16,412(-4),[東] 清水美波
14,15,1,2,スパイナルコード,牡3,55,大野拓弥,1:52.5,1.3/4,231.1,15,444(-2),[東] 中川公成
15,16,2,3,メイショウブリオ,牡3,53,小島太一,1:52.6,3/4,92.3,10,468(+8),[西] 安田伊佐
