,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,アクションアラート,牡4,55,向山牧,1:58.2,,---,1,480(+6),[地] 津野総夫
1,2,7,10,フエイバータッチ,牡4,55,酒井忍,1:58.2,クビ,---,11,516(-6),[地] 鈴木敬三
2,3,4,4,トニージェント,牡4,55,村上忍,1:58.5,1.1/2,---,2,482(+1),[地] 村上実
3,4,8,12,ホマレコマンダー,牡4,55,菅原勲,1:58.9,2,---,3,464(+4),[地] 千葉次男
4,5,8,11,ヤシロビックボーイ,牡4,55,渡辺正治,1:59.0,1/2,---,10,494(+8),[地] 赤間松次
5,6,7,9,ジェットボン,牡4,55,森川一二,1:59.1,1/2,---,9,480(+2),[地] 鈴木忠俊
6,7,1,1,ガドフライ,牡4,55,須田英之,1:59.3,1,---,12,466(-8),[地] 村山啓
7,8,6,8,ハットスキー,牝4,53,関本秀幸,1:59.6,1.1/2,---,6,436(+1),[地] 佐藤英一
8,9,5,6,ミスツキオカ,牝4,53,山田信大,2:00.0,2,---,8,450(-2),[地] 横山孝四
9,10,2,2,ナッツベリー,牝4,53,川本裕達,2:00.2,3/4,---,4,420(+10),[地] 鈴木忠俊
10,11,5,5,コマザブル,牡4,55,小国博行,2:00.7,2.1/2,---,5,450(0),[地] 太田勝雄
11,12,3,3,ニシノダンディー,牡4,55,小嶋耕輝,2:04.0,大,---,7,456(-2),[地] 赤間亨
