,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ジンクライシス,牡5,57,山口竜一,1:38.5,,1.2,1,504(0),[地] 堂山芳則
1,2,7,8,タイギャラント,牡9,57,井上俊彦,1:39.3,4,5.7,2,522(+2),[地] 林和弘
2,3,3,3,ビーファイター,セ8,57,坂下秀樹,1:40.0,4,26.9,6,506(+14),[地] 林正夫
3,4,4,4,インヴァリッド,牡5,57,小国博行,1:40.1,1/2,48.2,8,522(0),[地] 村上正和
4,5,2,2,バンケーティング,牡8,57,千葉津代,1:40.2,クビ,33.2,7,512(-2),[地] 桑原義光
5,6,7,7,オースミシュネル,セ7,57,服部茂史,1:40.6,2,16.6,5,458(-14),[地] 広森久雄
6,7,1,1,ドリームチャッター,牝4,55,岩橋勇二,1:40.6,クビ,114.7,10,514(+12),[地] 成田春男
7,8,8,10,スローンフォル,牡8,57,五十嵐冬,1:40.9,1.1/2,10.1,3,518(-6),[地] 桑原義光
8,9,5,5,ビックネイチャー,牡6,57,佐々木国,1:41.1,1,16.2,4,484(-6),[地] 恵多谷豊
9,10,8,9,ビコーアファイア,牡8,57,川島洋人,1:41.4,1.1/2,88.7,9,450(0),[地] 伊藤隆志
