,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,シンボリローレンス,牡5,57,木幡初広,2:00.7,,5.3,2,488(-2),[東] 宗像義忠
1,2,2,3,シャイニータイガー,牡4,57,江田照男,2:00.8,1/2,8.6,5,430(-4),[東] 河野通文
2,3,3,5,エイシンブイダンス,牡5,57,吉田隼人,2:01.0,1.1/2,20.4,7,484(-8),[西] 小崎憲
3,4,7,13,ビューティファイン,牝4,55,丸田恭介,2:01.1,1/2,132.7,14,480(-14),[東] 清水利章
4,5,8,16,ガンズオブナバロン,牡4,55,丸山元気,2:01.2,3/4,5.8,3,458(-18),[東] 藤沢和雄
5,6,4,8,レイナソフィア,牝4,55,渡辺薫彦,2:01.2,ハナ,12.0,6,488(+6),[西] 清水久詞
6,7,1,2,ナナツダチ,牝5,55,大野拓弥,2:01.3,クビ,7.6,4,484(-6),[東] 杉浦宏昭
7,8,3,6,ダイワモースト,牡4,57,田辺裕信,2:01.3,アタマ,56.0,12,478(-2),[東] 田中清隆
8,9,5,9,アオゾラペダル,牝4,55,上村洋行,2:01.4,クビ,2.8,1,480(+4),[東] 加藤征弘
9,10,6,11,トミケンプライム,牡5,55,松山弘平,2:01.4,クビ,72.3,13,408(-6),[東] 和田正道
10,11,7,14,ラインウインド,牡5,57,古川吉洋,2:01.5,クビ,37.3,9,464(-2),[東] 水野貴広
11,12,2,4,マーベラスブレイド,セ5,57,丹内祐次,2:01.5,ハナ,39.2,10,452(-12),[東] 田島俊明
12,13,4,7,インディアンサマー,牡4,57,宮崎北斗,2:01.6,1/2,249.2,15,450(+6),[東] 中川公成
13,14,6,12,クリノメダリスト,牝4,52,西村太一,2:01.7,3/4,42.4,11,426(-4),[東] 高橋義博
14,15,8,15,シュンリキ,牡4,57,北村友一,2:01.9,1.1/4,26.7,8,476(0),[西] 川村禎彦
15,16,5,10,バラディー,セ4,54,水口優也,2:02.6,4,429.0,16,428(-16),[東] 高木登
