,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,グランユニヴェール,牡2,54,笹川翼,1:28.7,,5.6,3,474(-4),[地] 米田英世
1,2,8,10,サブノクロヒョウ,牡2,54,的場文男,1:28.8,1/2,10.7,4,486(+2),[地] 阪本一栄
2,3,1,1,オウカランブ,牝2,54,柏木健宏,1:29.5,4,2.2,1,440(0),[地] 鷹見浩
3,4,5,5,ジュンサザンクロス,牡2,54,左海誠二,1:29.6,クビ,2.8,2,484(-1),[地] 小久保智
4,5,7,8,ジョーフリッカー,牡2,54,赤岡修次,1:31.7,10,25.5,5,436(0),[地] 小久保智
5,6,6,6,ネコグリン,牝2,54,瀧川寿希,1:31.9,1.1/4,41.3,9,446(-1),[地] 寺田新太
6,7,3,3,ズンバパーティー,牡2,54,赤嶺亮,1:32.2,1.1/2,78.5,10,446(-1),[地] 赤嶺本浩
7,8,8,9,ラクテ,牡2,54,上田健人,1:32.5,1.1/2,31.5,7,467(-3),[地] 寺田新太
8,9,2,2,フクネコ,牝2,54,増田充宏,1:33.2,3.1/2,36.1,8,451(-7),[地] 寺田新太
9,10,7,7,サトコンボク,牡2,54,橋本直哉,1:33.2,クビ,26.2,6,524(-1),[地] 寺田新太
