,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,タヤスルビー,牝3,53,石崎隆之,1:44.1,,---,2,478(-7),[地] 八木正雄
1,2,8,9,トミノラブハンター,牡3,54,佐藤隆,1:44.4,1.1/2,---,3,455(-10),[地] 広瀬龍夫
2,3,3,3,グレイスタイヨー,牝3,53,見沢譲治,1:44.5,1/2,---,6,437(-9),[地] 海馬沢司
3,4,7,7,オンガエシ,牝3,53,久保勇,1:44.7,1,---,5,499(+6),[地] 梅山和則
4,5,8,10,スローンブラン,牡3,55,小林真治,1:44.8,1/2,---,4,489(+5),[地] 高橋三郎
5,6,7,8,ドウカンタイヨオー,牡3,54,工藤伸輔,1:45.7,5,---,7,455(+5),[地] 津金沢正
6,7,1,1,ショウケンフジ,牝3,53,寺内一樹,1:45.9,1,---,10,計不,[地] 岡田一男
7,8,5,5,ペルジノスター,牡3,54,森下博,1:46.3,2,---,1,454(+3),[地] 野口孝
8,9,4,4,パークリダンサー,牝3,53,鍛炭幸夫,1:49.0,大,---,9,465(+3),[地] 小嶋一郎
9,10,2,2,ロンロン,牝3,53,入口将宣,1:50.2,6,---,8,467(+1),[地] 阿部秀一
