,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ラブラブパイロ,牝4,55,西啓太,2:06.2,,4.6,2,485(-4),[地] 荒井朋弘
1,2,7,9,ラブリーホライズン,牡4,55,笹川翼,2:06.3,3/4,1.7,1,510(0),[地] 渡辺和雄
2,3,1,1,フェードアウト,牡7,57,藤本現暉,2:06.7,2,14.2,5,487(-3),[地] 吉井竜一
3,4,7,10,モンサンイルベント,セ6,55,和田譲治,2:07.1,2,91.3,11,491(+8),[地] 宗形竹見
4,5,8,11,キラカイドウ,セ5,55,本橋孝太,2:07.5,2,42.3,9,410(-1),[地] 上杉昌宏
5,6,4,4,スミソニアン,牡5,55,的場文男,2:07.5,アタマ,32.1,8,436(-4),[地] 宗形竹見
6,7,6,7,オンストロン,牡4,55,野畑凌,2:08.8,6,63.9,10,500(+3),[地] 鈴木啓之
7,8,5,6,カネコメノボル,セ6,57,御神本訓,2:08.8,クビ,23.0,6,449(0),[地] 澤佳宏
8,9,2,2,サステナブル,牡5,57,森泰斗,2:09.5,3.1/2,11.1,4,520(0),[地] 堀千亜樹
9,10,3,3,デルマアズラエル,牡4,57,達城龍次,2:10.0,2.1/2,28.0,7,524(+8),[地] 鈴木啓之
10,11,5,5,キングアンドアイ,セ8,57,篠谷葵,2:10.5,2.1/2,247.4,12,505(+2),[地] 新井清重
11,中,8,12,ウィンターフェル,牡7,57,本田正重,,,7.6,3,516(-17),[地] 川島正一
