,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,ケイアイレオーネ,牡7,58,的場文男,2:18.0,,2.2,1,572(+1),[地] 佐宗応和
1,2,3,3,クラージュドール,牡7,57,森泰斗,2:18.1,1/2,7.4,4,517(0),[地] 川島正一
2,3,7,11,タイムズアロー,牡9,57,真島大輔,2:18.2,クビ,3.9,2,506(-1),[地] 川島正一
3,4,6,10,ムサシキングオー,牡8,56,和田譲治,2:18.2,アタマ,13.1,5,494(-1),[地] 栗田泰昌
4,5,8,13,ミッキーヘネシー,牡8,56,瀧川寿希,2:18.4,1.1/2,70.2,10,478(+8),[地] 別府真司
5,6,1,1,オメガスカイツリー,セ9,56,赤岡修次,2:18.6,1,5.8,3,494(0),[地] 内田勝義
6,7,3,4,ジャングルスマイル,牡11,56,田知弘久,2:18.9,1.1/2,101.2,11,481(-12),[地] 金田一昌
7,8,4,6,ドラゴンエアル,牡6,56,繁田健一,2:19.0,1/2,39.3,8,506(+12),[地] 高月賢一
8,9,5,7,シグナルプロシード,セ7,56,阿部龍,2:19.1,1/2,25.9,7,518(+10),[地] 佐々木仁
9,10,4,5,インフォーマー,牡6,55,酒井忍,2:19.5,2,59.1,9,520(-1),[地] 深野塁
10,11,5,8,トニーポケット,牡8,56,矢野貴之,2:20.0,2.1/2,109.1,12,476(-14),[地] 佐藤茂
11,12,2,2,ハーキュリーズ,牡9,57,藤井勘一,2:21.9,9,228.4,13,455(+6),[地] 小久保智
12,13,7,12,ブレークビーツ,セ7,56,保園翔也,2:22.2,1.1/2,269.3,14,442(0),[地] 城地俊光
13,中,8,14,サミットストーン,牡9,58,吉原寛人,,,23.1,6,554(-5),[地] 矢野義幸
