,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,リミットレスビッド,牡8,58,岩田康誠,1:28.9,,2.1,2,500(-10),[西] 加用正
1,2,3,3,ニホンピロサート,牡9,57,安藤勝己,1:29.5,3,4.7,3,518(+2),[西] 目野哲也
2,3,2,2,キングスゾーン,牡5,56,岡部誠,1:29.6,3/4,52.3,6,503(+4),[地] 原口次夫
3,4,8,11,ロッキーアピール,牡9,57,佐藤博紀,1:30.1,2.1/2,69.0,7,471(+8),[地] 山崎尋美
4,5,7,10,メイショウバトラー,牝7,55,武豊,1:30.1,アタマ,1.9,1,508(+2),[西] 高橋成忠
5,6,5,6,ベストタイザン,牡5,56,下原理,1:30.3,1,46.9,5,495(-15),[地] 斉藤裕
6,7,6,7,ノボトゥルー,牡11,59,福永祐一,1:30.6,1.1/2,46.5,4,463(+4),[西] 森秀行
7,8,5,5,マリスブラッシュ,牡6,56,倉兼育康,1:30.8,1,89.8,8,505(-5),[地] 田中譲二
8,9,8,12,ジョイーレ,牡4,56,川原正一,1:31.0,1,104.8,9,465(-14),[地] 曽和直栄
9,10,6,8,ストロングボス,牡9,56,宮川実,1:31.6,3,239.1,11,537(+1),[地] 打越初男
10,11,4,4,チェリーキング,牡5,56,西川敏弘,1:31.6,クビ,200.5,10,507(+8),[地] 大関吉明
11,12,1,1,マルチロードスター,牡5,56,赤岡修次,1:32.1,2.1/2,262.6,12,472(0),[地] 松木啓助
