,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,16,アルクトス,牡6,57,田辺裕信,1:35.3,,3.2,1,544(-1),[東] 栗田徹
1,2,7,14,ヒロシゲゴールド,牡6,57,亀田温心,1:35.7,2.1/2,37.7,7,483(+3),[西] 北出成人
2,3,8,15,ソリストサンダー,牡6,57,戸崎圭太,1:35.7,アタマ,4.1,2,480(+2),[西] 高柳大輔
3,4,1,1,インティ,牡7,57,岩田望来,1:35.8,3/4,6.1,5,526(+5),[西] 野中賢二
4,5,5,10,ワイドファラオ,牡5,57,福永祐一,1:35.8,アタマ,11.6,6,505(-7),[西] 辻野泰之
5,6,7,13,エアスピネル,牡8,57,鮫島克駿,1:35.9,クビ,4.9,3,481(+2),[西] 笹田和秀
6,7,2,3,サンライズノヴァ,牡7,57,松山弘平,1:36.1,1.1/4,5.6,4,529(-2),[西] 音無秀孝
7,8,2,4,リリーモントルー,牡7,57,村上忍,1:37.1,6,365.3,12,451(-4),[地] 村上実
8,9,6,12,ドラセナ,セ6,57,阿部英俊,1:37.7,4,357.9,11,492(+8),[地] 及川良春
9,10,3,5,ユノートルベル,牝5,55,山本政聡,1:38.0,2,412.0,14,507(+17),[地] 飯田弘道
10,11,5,9,シゲノブ,牡6,57,小林凌,1:38.1,クビ,516.0,15,522(0),[地] 飯田弘道
11,12,4,8,ワークアンドラブ,牡6,57,笹川翼,1:38.3,1.1/2,41.6,8,464(-11),[地] 荒山勝徳
12,13,3,6,パンプキンズ,牡5,57,岩本怜,1:38.7,2.1/2,190.5,9,483(+4),[地] 伊藤和忍
13,14,4,7,レールガン,牡4,57,山本聡哉,1:38.8,3/4,322.7,10,453(-1),[地] 佐藤浩一
14,15,6,11,ステーロ,牡5,57,坂口裕一,1:38.8,ハナ,516.0,15,491(+3),[地] 新田守
15,16,1,2,チスジ,牝4,55,菅原辰徳,1:39.1,1.1/2,402.3,13,482(+6),[地] 千葉幸喜
