,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,フジノアサハタ,牡6,57,花本正三,1:56.2,,26.2,7,530(-8),[地] 柴田高志
1,2,1,1,ペプチドトップガン,牡5,57,吉田稔,1:56.3,クビ,4.5,3,514(+1),[西] 新川恵
2,3,8,10,マスターソニック,牡4,57,東川公則,1:56.3,クビ,4.5,2,514(+4),[西] 梅田康雄
3,4,8,9,ワイティタッチ,牡6,57,山本茜,1:56.5,3/4,22.0,6,437(-6),[地] 桜井今朝
4,5,7,8,スマートファントム,牡5,57,岡部誠,1:56.6,3/4,9.3,4,506(-6),[西] 宮徹
5,6,4,4,グリーンストーン,牡4,57,尾島徹,1:56.9,1.1/2,1.7,1,455(-6),[西] 飯田雄三
6,7,5,5,ラッキースマイル,牡6,57,阪上忠匡,1:57.2,1.1/2,87.7,9,448(-3),[地] 森山英雄
7,8,3,3,リザウンドエコウ,牡4,57,安部幸夫,1:57.2,アタマ,13.5,5,492(+14),[西] 境直行
8,9,6,6,ブライトパステル,牡7,57,丸野勝虎,1:57.8,3,39.9,8,488(-2),[地] 藤田正治
9,10,2,2,ウイニングアーク,牡7,57,友森翔太,2:00.8,大,438.4,10,487(+4),[地] 安部弘一
