,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,タイセイバンデット,牡6,57,岩橋勇二,1:12.9,,1.3,1.0,514(0),[地] 田中淳司
1,2,8,11,レッドペリグリン,牡6,55,阿部龍,1:13.3,2,6.2,3.0,540(0),[地] 佐久間雅
2,3,5,6,サトノプリンシパル,セ7,57,服部茂史,1:13.3,ハナ,5.8,2.0,554(0),[地] 田中淳司
3,4,2,2,カツゲキライデン,牡6,54,桑村真明,1:13.5,3/4,49.7,8.0,476(-1),[地] 広森久雄
4,5,7,9,ティーズアライズ,牝5,54,阪野学,1:13.6,クビ,103.3,9.0,456(-6),[地] 小野望
5,6,1,1,アウヤンテプイ,牡8,56,石川倭,1:13.8,1,16.6,4.0,498(-6),[地] 米川昇
6,7,6,7,テイエムシャンパン,牡5,55,水野翔,1:14.0,3/4,24.1,5.0,494(-2),[地] 黒川智貴
7,8,8,12,コールサインゼロ,牡5,56,五十嵐冬,1:15.0,5,49.2,7.0,538(-2),[地] 桑原義光
8,9,3,3,マックスガイ,牡8,54,井上俊彦,1:15.6,3,417.9,11.0,490(+2),[地] 林和弘
9,10,6,8,ドレミファドン,牡9,55,井上幹太,1:15.8,1,252.2,10.0,494(-6),[地] 堂山芳則
10,11,5,5,イーグルアモン,牝6,53,黒沢愛斗,1:15.8,クビ,36.7,6.0,484(+32),[地] 村上正和
11,取,4,4,メイショウノーベル,牡8,58,宮崎光行,,,---,,計不,[地] 田中淳司
