,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,サイタスリーレッド,牡4,54,戸崎圭太,1:25.1,,2.7,2,477(-11),[西] 佐藤正雄
1,2,3,3,レーザーバレット,牡9,56,岩田康誠,1:25.5,2,11.0,5,480(+8),[東] 萩原清
2,3,5,5,ブルドッグボス,牡5,55,左海誠二,1:25.8,1.1/2,5.0,3,523(+17),[地] 小久保智
3,4,6,8,リアライズリンクス,牡7,54,的場文男,1:26.9,6,29.5,6,509(+6),[地] 小久保智
4,5,5,6,リエノテソーロ,牝3,50,吉田隼人,1:26.9,クビ,2.7,1,459(+11),[東] 武井亮
5,6,4,4,ミッキーヘネシー,牡8,54,瀧川寿希,1:28.0,6,199.4,8,計不,[地] 別府真司
6,7,8,11,サトノタイガー,牡9,54,笹川翼,1:28.3,1.1/2,133.7,7,474(+6),[地] 小久保智
7,8,7,10,モンドクラッセ,牡6,54,柴田大知,1:28.5,1,5.5,4,534(+14),[東] 清水英克
8,9,1,1,カリスマサンスカイ,牡9,54,楢崎功祐,1:28.7,3/4,612.2,10,504(-17),[地] 沢佳宏
9,10,8,12,ワイドエクセレント,牡7,54,赤岡修次,1:28.8,クビ,305.6,9,556(+19),[地] 田中守
10,11,2,2,ヴァーゲンザイル,セ9,54,秋元耕成,1:31.0,大,713.4,11,445(-4),[地] 冨田敏男
11,12,7,9,デュアルスウォード,牡9,54,小林拓未,1:32.2,6,751.0,12,470(-9),[地] 香取和孝
