,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,メイプルスプリング,牝4,54,左海誠二,1:52.6,,---,6,506(-1),[地] 林正人
1,2,7,9,ロングカイソウ,牝6,56,小池隆生,1:53.6,5,---,3,496(+5),[西] 大根田裕
2,3,7,8,レマーズガール,牝3,54,武豊,1:53.6,ハナ,---,1,466(-15),[西] 湯浅三郎
3,4,8,11,イシノレインボー,牝6,54,甲斐年光,1:54.9,6,---,9,506(+2),[地] 武井栄一
4,5,6,7,ラヴァリーフリッグ,牝4,57,石崎隆之,1:54.9,クビ,---,2,500(+2),[地] 出川克己
5,6,1,1,ベルモントデーンズ,牝5,54,森下博,1:55.5,3,---,8,478(+3),[地] 長沼正義
6,7,2,2,トーセンリリー,牝3,52,村田一誠,1:56.0,2.1/2,---,5,483(+1),[東] 戸田博文
7,8,3,3,クライストストーリ,牝4,54,安部幸夫,1:56.7,3,---,7,479(-5),[地] 今津勝之
8,9,5,5,ブルースオンリー,牝5,54,宇都英樹,1:57.4,3,---,11,433(-7),[地] 角田輝也
9,10,4,4,ヘイセイマキシム,牝7,54,小林照男,1:57.9,2.1/2,---,10,459(-7),[地] 宮下靖旨
10,11,6,6,ビーポジティブ,牝4,55,後藤浩輝,1:58.1,1,---,4,483(+16),[西] 池江泰郎
