,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,ファストフレンド,牝6,55,鹿戸雄一,1:52.7,,6.2,2,478(-2),[東] 高市圭二
1,2,2,4,ノーザンウェー,牡6,57,サンダー,1:52.8,1/2,24.3,9,440(0),[西] 森秀行
2,3,8,16,シンコウリーダー,牡7,56,岡部幸雄,1:52.9,1/2,12.1,6,524(+4),[東] 国枝栄
3,4,5,10,アルファーリバー,牡5,56,蛯名正義,1:53.0,1/2,2.4,1,486(-4),[東] 田中清隆
4,5,3,5,インタートラスト,牡7,56,中舘英二,1:53.1,1/2,203.0,16,464(-2),[西] 松田正弘
5,6,1,1,ユーワミラージュ,牡7,56,柴田善臣,1:53.1,アタマ,15.6,7,488(0),[東] 堀井雅広
6,7,2,3,ジャストアンバー,牡5,56,菊沢隆徳,1:53.1,クビ,8.8,4,460(+4),[東] 石毛善彦
7,8,6,12,ジョーヤマト,牡7,56,田中勝春,1:53.3,1.1/4,30.5,12,462(-6),[西] 須貝彦三
8,9,7,13,チョウカイライジン,牡7,56,横山典弘,1:53.5,1.1/4,8.6,3,550(+10),[東] 中野隆良
9,10,7,14,リンガスエリート,牡6,57,吉田豊,1:53.5,クビ,29.7,11,482(0),[東] 谷原義明
10,11,3,6,ウメノライジン,牡7,56,大西直宏,1:53.8,1.3/4,29.5,10,470(+2),[東] 古賀一隆
11,12,4,8,ビゼンハヤブサ,牡8,56,大塚栄三,1:53.9,クビ,96.4,13,494(0),[東] 高橋裕
12,13,8,15,ダイフウジン,牡7,56,松本達也,1:54.5,3.1/2,12.1,5,498(-2),[西] 藤岡範士
13,14,4,7,ブルードリーム,牡9,56,坂井千明,1:54.6,クビ,163.5,15,520(-4),[東] 柴田欣也
14,15,5,9,ハセノヒカリ,牡7,56,的場均,1:54.9,2,15.6,8,498(-10),[西] 白井寿昭
15,16,6,11,ショウナンダンディ,セ7,56,橋本広喜,1:54.9,ハナ,147.6,14,500(0),[東] 土田稔
