,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,キクノサリーレ,牡3,55,後藤浩輝,1:36.0,,13.1,5,494(0),[西] 吉田直弘
1,2,7,13,サンライズバッカス,牡6,58,佐藤哲三,1:36.1,3/4,10.4,4,488(-1),[西] 音無秀孝
2,3,6,11,ユビキタス,牡3,56,安藤勝己,1:36.2,クビ,1.6,1,564(+2),[東] 鈴木伸尋
3,4,2,4,カルナバリート,牡5,56,内田博幸,1:36.3,3/4,34.4,8,518(-2),[西] 藤沢則雄
4,5,1,2,トーセンブライト,牡7,56,藤岡佑介,1:36.4,1/2,25.3,7,490(0),[東] 加藤征弘
5,6,2,3,タケミカヅチ,牡3,55,柴田善臣,1:36.4,ハナ,14.9,6,502(+4),[東] 大江原哲
6,7,3,6,エスケーカントリー,牡4,56,藤田伸二,1:36.4,クビ,40.4,9,508(-2),[東] 武市康男
7,8,7,14,アドマイヤスバル,牡5,56,村田一誠,1:36.4,アタマ,9.7,3,510(-2),[西] 中尾秀正
8,9,1,1,カネヒキリ,牡6,58,武豊,1:36.6,1.1/4,6.4,2,534(+10),[西] 角居勝彦
9,10,8,15,ダイショウジェット,牡5,56,橋本美純,1:36.6,クビ,171.6,12,560(+4),[西] 大根田裕
10,11,5,10,ボードスウィーパー,牡7,56,吉田隼人,1:36.7,1/2,419.0,16,472(+6),[西] 野村彰彦
11,12,5,9,ゼンノコーラル,牡7,56,北村宏司,1:36.8,クビ,353.2,15,486(-4),[西] 中竹和也
12,12,6,12,ワールドハンター,牡4,56,松岡正海,1:36.8,同着,84.0,10,510(-4),[西] 坂口正則
13,14,4,8,アグネスジェダイ,牡6,57,田中勝春,1:36.8,クビ,192.6,13,500(-4),[西] 森秀行
14,15,3,5,ベルーガ,牡7,56,吉田豊,1:36.9,3/4,296.4,14,506(-8),[東] 尾形充弘
15,16,8,16,ベルモントプロテア,牝4,54,蛯名正義,1:37.1,3/4,89.1,11,486(-8),[西] 川村禎彦
