,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,サトノプリンシパル,セ8,57,服部茂史,1:12.9,,3.3,2,552(-10),[地] 田中淳司
1,2,3,3,カツゲキライデン,牡7,55,桑村真明,1:13.7,4,1.8,1,470(-6),[地] 広森久雄
2,3,5,5,ディナスティーア,牝6,53,山本咲希,1:14.5,4,30.8,6,538(-4),[地] 松本隆宏
3,4,1,1,モリデンシーザー,牡6,56,宮崎光行,1:14.7,3/4,69.0,10,486(+4),[地] 山口竜一
4,5,2,2,トドイワガーデン,牡5,55,阪野学,1:14.8,3/4,29.2,5,526(-6),[地] 田中正二
5,6,6,7,バリスコア,牡4,55,黒沢愛斗,1:15.4,3,59.2,8,472(-2),[地] 田中淳司
6,7,6,8,サクラヴィオーラ,牝7,53,松井伸也,1:15.6,3/4,65.3,9,494(+14),[地] 安田武広
7,8,8,11,コールサインゼロ,牡6,56,五十嵐冬,1:15.7,1/2,69.2,11,540(0),[地] 川島洋人
8,9,7,9,キタアルプス,牡4,55,井上幹太,1:15.7,クビ,4.6,3,476(-4),[地] 山中静治
9,10,4,4,メイショウノーベル,牡9,57,岩橋勇二,1:15.7,クビ,22.9,4,516(+2),[地] 田中淳司
10,11,5,6,クインズウラヌス,牡5,55,石川倭,1:15.7,ハナ,319.2,12,470(-4),[地] 川島雅人
11,12,8,12,フィランソロフィー,セ5,56,阿部龍,1:16.8,5,57.4,7,464(-3),[地] 桧森邦夫
