,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,エンタノメガミ,牝6,54,川原正一,1:27.2,,4.2,2,473(-2),[地] 中塚猛
1,2,7,9,ユキノジャガー,牝5,54,木村健,1:27.4,1.1/2,2.3,1,478(-3),[地] 森沢憲一
2,3,4,4,バージンサファイヤ,牝4,54,下原理,1:27.7,1.1/2,4.6,3,430(+1),[地] 平松徳彦
3,4,5,5,モエレトレジャー,牡9,56,永島太郎,1:27.9,1.1/2,11.3,5,448(-3),[地] 曽和直栄
4,5,5,6,アリューバニヤン,牡5,56,平岩潤一,1:27.9,クビ,50.3,10,512(-3),[地] 平松徳彦
5,6,1,1,ミサトタッチ,牝5,53,坂本和也,1:28.0,1/2,14.8,6,459(-2),[地] 坂井光政
6,7,8,11,アイアムジャンヌ,牝5,53,松浦聡志,1:28.1,1/2,8.3,4,501(-1),[地] 尾林幸二
7,8,2,2,ケイティショウグン,牡5,54,瀬沢宙,1:28.2,クビ,167.4,12,452(+4),[地] 久野進一
8,9,6,7,コパノスケ,セ6,56,田中学,1:28.2,クビ,20.1,7,484(-2),[地] 橋本忠男
9,10,8,12,サワノファイン,牡5,55,大山真吾,1:28.2,アタマ,28.9,8,536(+11),[地] 上田二郎
10,11,3,3,トーアアストラエア,牝7,54,伊藤晋一,1:28.7,3,53.5,11,501(+6),[地] 中塚猛
11,12,6,8,イエロープリマ,牝6,52,有馬澄男,1:28.9,3/4,30.7,9,446(-1),[地] 渡辺幸生
