,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ウラノメトリア,セ5,55,矢野貴之,2:49.6,,4.6,3,497(+11),[地] 渡辺和雄
1,2,2,2,サトノプライム,牡7,57,張田昂,2:50.4,4,2.4,1,504(-7),[地] 川島正一
2,3,3,3,シュプレノン,セ6,55,小杉亮,2:51.0,3,3.8,2,486(-3),[地] 山中尊徳
3,4,8,10,スギノグローアップ,牡8,57,和田譲治,2:52.7,8,61.6,8,497(-4),[地] 福永敏
4,5,7,7,スピンドクター,セ6,53,的場文男,2:52.8,3/4,17.4,6,481(-3),[地] 田中正人
5,6,7,8,カズベナートル,牡4,55,笹川翼,2:54.5,8,15.1,5,494(+16),[地] 森下淳平
6,7,8,9,オタクインパクト,牡3,53,藤本現暉,2:56.3,9,5.2,4,499(-3),[地] 蛯名雄太
7,8,4,4,バラックパリンカ,セ5,57,高橋利幸,2:57.1,4,61.2,7,437(+9),[地] 新井清重
8,9,5,5,リョウランヒーロー,牡7,55,藤田凌,2:57.4,1.1/2,307.4,10,492(-3),[地] 庄子昭彦
9,10,6,6,サブノクロヒョウ,牡8,57,西啓太,3:00.4,大,70.7,9,499(+7),[地] 阪本一栄
