,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ワグナーコーヴ,牡5,53,森泰斗,2:09.6,,3.8,2,466(-4),[地] 岡林光浩
1,2,3,3,サーヒューストン,牡6,53,左海誠二,2:09.6,ハナ,2.5,1,491(0),[地] 小久保智
2,3,8,10,バンドオンザラン,牡6,57,町田直希,2:10.0,2,34.2,7,517(0),[地] 内田勝義
3,4,6,6,バンズーム,牡9,57,岡村健司,2:10.1,クビ,4.1,3,486(-1),[地] 佐藤裕太
4,5,6,7,ウマノジョー,牡7,57,楢崎功祐,2:10.6,2.1/2,60.7,8,513(+1),[地] 栗田裕光
5,6,1,1,サツマキリコ,牝4,51,藤本現暉,2:10.6,アタマ,7.4,4,509(+5),[地] 渡辺貴光
6,7,7,8,コパノチャーリー,牡8,57,笹川翼,2:11.2,3,7.9,5,521(-5),[地] 新井清重
7,8,8,11,ウッドランズ,牡6,53,北島希望,2:12.8,8,162.3,10,467(-6),[地] 平山真希
8,9,5,5,ナイトフォックス,牡8,55,橋本直哉,2:14.9,大,210.9,11,486(+6),[地] 野口寛仁
9,10,2,2,フォクスホール,牡7,55,酒井忍,2:15.0,3/4,30.7,6,492(-4),[地] 藪口一麻
10,11,4,4,トレジャートローヴ,牡7,55,早田功駿,2:15.8,4,115.2,9,456(-5),[地] 村上頼章
