,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,チャンストウライ,牡5,56,下原理,2:06.8,,4.8,2,513(-8),[地] 寺嶋正勝
1,2,6,8,クーリンガー,牡9,57,和田竜二,2:07.6,4,14.0,5,537(-7),[西] 岩元市三
2,3,8,12,マコトスパルビエロ,牡4,56,川野幸治,2:07.8,3/4,1.6,1,521(-7),[西] 鮫島一歩
3,4,7,9,ザオリンポスマン,牡7,56,北村欣也,2:07.9,1/2,193.8,12,484(-2),[地] 西岡龍三
4,5,5,6,スペシャリスト,牡6,56,赤岡修次,2:08.0,1/2,156.5,9,495(-12),[地] 田中守
5,6,2,2,テンショウボス,牡5,56,小林俊彦,2:08.5,2.1/2,17.1,6,531(-3),[地] 佐々木修
6,7,7,10,エランセ,牡8,56,杉村一樹,2:08.7,1,165.8,10,505(-10),[地] 工藤栄一
7,8,5,5,ワンパクメロ,牡5,56,倉富隆一,2:09.2,2.1/2,37.2,7,485(-2),[地] 川田孝好
8,9,1,1,サイレントディール,牡8,57,鮫島克也,2:09.4,1,10.0,4,520(-8),[西] 池江泰郎
9,10,6,7,ミツアキタービン,牡8,58,東川公則,2:10.3,5,60.7,8,504(-6),[地] 田口輝彦
10,11,8,11,キクノアロー,牡5,58,岩田康誠,2:11.3,5,5.5,3,526(+2),[西] 吉田直弘
11,中,4,4,ナリタキセキボーイ,牡9,56,下條知之,,,177.4,11,553(+1),[地] 真島元徳
