,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,トウケイウイン,牡6,57,秋山真一,1:51.7,,23.4,7,444(0),[西] 飯田祐史
1,2,7,13,ザイディックメア,牡4,57,和田竜二,1:51.7,クビ,7.5,3,458(0),[西] 村山明
2,3,2,3,リーゼントロック,牡5,57,坂井瑠星,1:51.8,1/2,16.7,6,528(+8),[西] 矢作芳人
3,4,4,7,タガノハヤテ,牡5,57,藤岡佑介,1:52.0,1.1/2,11.9,5,506(-4),[西] 五十嵐忠
4,5,8,16,ロイヤルパンプ,牡4,57,松若風馬,1:52.1,1/2,9.2,4,538(0),[西] 長浜博之
5,6,1,1,コウユーアンドレ,牡6,57,太宰啓介,1:52.2,クビ,44.6,10,464(-2),[西] 大根田裕
6,7,3,6,サンウィノナ,牝4,55,古川吉洋,1:52.3,1/2,240.4,15,450(+2),[西] 田中章博
7,8,5,10,マーブルケーキ,牝5,55,デュプレ,1:52.6,2,34.8,8,484(-2),[東] 萩原清
8,9,2,4,スリーアロー,牝5,55,松田大作,1:52.7,1/2,1.9,1,496(0),[西] 南井克巳
9,10,6,12,セルリアンサーロス,牡6,57,酒井学,1:52.9,1.1/4,301.0,16,524(+6),[西] 谷潔
10,11,7,14,キョウワランサー,牡5,57,国分恭介,1:52.9,クビ,179.6,14,476(-8),[西] 五十嵐忠
11,12,4,8,マトリョーシカ,牝5,55,国分優作,1:53.1,1.1/2,107.8,13,508(+8),[西] 吉村圭司
12,13,6,11,ドラゴンキングダム,牡5,57,高倉稜,1:53.7,3.1/2,36.9,9,536(+2),[東] 二ノ宮敬
13,14,5,9,ディーセントワーク,牡5,57,川須栄彦,1:54.1,2,77.8,12,498(+8),[西] 松下武士
14,15,3,5,アースコネクター,牡5,57,幸英明,1:54.3,1.1/4,5.2,2,502(0),[東] 和田正道
15,16,8,15,ランドオザリール,牡5,57,中谷雄太,1:54.4,3/4,59.3,11,538(+10),[西] 岡田稲男
